Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
-12.6m	175.7m					
-12.5m	175.2m					
-12.5m	170.2m					
-12.6m	170.3m					
-12.5m	172.2m					
-12.5m	173.1m					
-12.6m	176.2m					
-12.5m	175.9m					
-12.5m	175.6m					
-12.5m	175.6m					
-12.5m	175.6m					
-12.5m	176.3m					
-12.5m	175.2m					
-12.5m	169.6m					
-12.5m	169.5m					
-12.5m	169.6m					
-12.5m	170.6m					
-12.5m	173.2m					
-12.5m	172.8m					
-12.5m	172.6m					
-12.5m	171.8m					
-12.5m	171.4m					
-12.4m	171.7m					
-12.5m	171.8m					
-12.5m	165m					
-12.5m	165m					
-12.5m	167.5m					
-12.5m	167.7m					
-12.5m	173.9m					
-12.5m	174.3m					
-12.5m	174.8m					
-12.5m	175.5m					
-12.5m	176.6m					
-12.5m	177.4m					
-12.5m	177.5m					
-12.5m	172.5m					
-12.5m	172.6m					
-12.5m	173.6m					
-12.4m	175.3m					
-12.5m	177.8m					
-12.4m	177.2m					
-12.5m	176.4m					
-12.5m	176.4m					
-12.4m	176.4m					
-12.4m	177.6m					
-12.4m	177.1m					
-12.5m	171.6m					
-12.4m	172m					
-12.5m	173.5m					
-12.5m	174.9m					
-12.4m	176.2m					
-12.4m	175.6m					
-12.4m	175m					
-12.4m	174.9m					
-12.5m	174.8m					
-12.4m	174.5m					
-12.4m	173.4m					
-12.4m	168.1m					
-12.4m	168.6m					
-12.4m	170.4m					
-12.4m	171.4m					
-12.4m	174.3m					
-12.4m	174.6m					
-12.4m	174.8m					
-12.4m	175.6m					
-12.3m	176m					
-12.4m	177.5m					
-12.4m	176.5m					
-12.4m	169.1m					
-12.4m	168.9m					
-12.4m	169m					
-12.4m	169.9m					
-12.4m	171.9m					
-12.4m	171.4m					
-12.4m	171.1m					
-12.4m	171.5m					
-12.4m	171.6m					
-12.4m	173.5m					
-12.4m	174.5m					
-12.4m	169.7m					
-12.4m	169.7m					
-12.3m	172.1m					
-12.4m	174m					
-12.4m	177.5m					
-12.4m	177.5m					
-12.4m	177.6m					
-12.4m	178m					
-12.4m	178.2m					
-12.4m	179.6m					
-12.4m	179.2m					
-12.4m	173.3m					
-12.4m	173m					
-12.4m	172.6m					
-12.3m	173.8m					
-12.4m	175.4m					
-12.4m	174.8m					
-12.3m	174.6m					
-12.4m	173.9m					
-12.4m	173.8m					
-12.3m	174.5m					
-12.3m	173.8m					
-12.4m	169.1m					
-12.3m	169.2m					
-12.3m	169.8m					
-12.3m	172.1m					
-12.3m	174.4m					
-12.3m	175.2m					
-12.3m	175.9m					
-12.3m	175.8m					
-12.3m	175.8m					
-12.3m	177.9m					
-12.3m	176.4m					
-12.3m	170m					
-12.3m	169.6m					
-12.3m	168.2m					
-12.3m	168.8m					
-12.3m	170.5m					
-12.3m	170.2m					
-12.3m	169.9m					
-12.3m	170.1m					
-12.3m	170.3m					
-12.3m	174m					
-12.3m	174.3m					
-12.3m	171m					
-12.3m	171.3m					
-12.3m	172.8m					
-12.3m	174.3m					
-12.3m	177.8m					
-12.3m	177.9m					
-12.3m	178m					
-12.3m	177.5m					
-12.3m	177.2m					
-12.3m	179.2m					
-12.3m	178.1m					
-12.3m	173.1m					
-12.3m	172.8m					
-12.3m	172.2m					
-12.2m	173.5m					
-12.3m	175.6m					
-12.3m	176.3m					
-12.2m	176.6m					
-12.2m	176.2m					
-12.2m	176.3m					
-12.3m	177.2m					
-12.3m	175m					
-12.2m	171.6m					
-12.3m	171.1m					
-12.3m	170.4m					
-12.3m	171.7m					
-12.2m	173.5m					
-12.3m	173.8m					
-12.2m	173.9m					
-12.2m	173m					
-12.2m	173.1m					
-12.2m	175.2m					
-12.2m	174.4m					
-12.3m	169.8m					
-12.2m	170.3m					
-12.2m	170.7m					
-12.3m	173.4m					
-12.2m	175.8m					
-12.2m	176.6m					
-12.2m	176.8m					
-12.2m	176m					
-12.2m	176.4m					
-12.2m	178.1m					
-12.2m	176.9m					
-12.2m	172.8m					
-12.2m	171.7m					
-12.2m	170.9m					
-12.2m	172.9m					
-12.2m	174.3m					
-12.2m	174.6m					
-12.2m	174.6m					
-12.2m	173.2m					
-12.2m	173.9m					
-12.2m	175.8m					
-12.2m	174.5m					
-12.2m	171.3m					
-12.2m	170.9m					
-12.2m	170.2m					
-12.2m	172.6m					
-12.2m	173.9m					
-12.2m	175.4m					
-12.2m	176.2m					
-12.2m	175.2m					
-12.2m	175.3m					
-12.2m	176.6m					
-12.2m	174.9m					
-12.2m	171.6m					
-12.2m	171.1m					
-12.2m	170m					
-12.1m	172.2m					
-12.1m	173.1m					
-12.2m	174.2m					
-12.2m	174.6m					
-12.1m	172.8m					
-12.1m	173m					
-12.1m	175.9m					
-12.2m	173.8m					
-12.1m	170.7m					
-12.1m	170.7m					
-12.1m	170.5m					
-12.1m	173.9m					
-12.1m	175m					
-12.1m	176.4m					
-12.1m	176.5m					
-12.1m	174.6m					
-12.1m	174.9m					
-12.1m	176.5m					
-12.1m	174.4m					
-12.1m	172.1m					
-12.2m	171m					
-12.1m	170m					
-12.1m	172.2m					
-12.1m	174.3m					
-12.1m	175.9m					
-12.1m	176.1m					
-12.1m	175.4m					
-12.1m	176m					
-12.1m	178m					
-12.1m	175.8m					
-12.1m	174.1m					
-12.1m	172.6m					
-12.1m	171.5m					
-12.1m	174.2m					
-12.1m	174.5m					
-12.1m	175.9m					
-12.1m	175.5m					
-12.1m	173.9m					
-12.1m	174.3m					
-12m	175.2m					
-12.1m	173.1m					
-12.1m	171.6m					
-12.1m	170.5m					
-12.1m	169.8m					
-12m	171.9m					
-12.1m	172.9m					
-12.1m	176.2m					
-12m	176.2m					
-12.1m	173.9m					
-12m	174.7m					
-12.1m	176.2m					
-12.1m	174.7m					
-12.1m	172m					
-12m	170.4m					
-12.1m	169.7m					
-12m	172.5m					
-12.1m	173.7m					
-12m	175.8m					
-12.1m	175.6m					
-12.1m	173.9m					
-12m	174.9m					
-12m	176.2m					
-12m	174.9m					
-12.1m	173.3m					
-12m	171.4m					
-12m	170.6m					
-12m	173.3m					
-12m	174.3m					
-12m	176.6m					
-12m	176.4m					
-12m	175.5m					
-12m	176.7m					
-12m	178m					
-12m	176.5m					
-12m	175.2m					
-12m	172m					
-12.1m	171.5m					
-12m	173.5m					
-12m	174.2m					
-12m	175.8m					
-12m	175.2m					
-12m	173.3m					
-12m	174m					
-12m	174.5m					
-12m	173.2m					
-12m	172.4m					
-12m	169.9m					
-12m	168.5m					
-12m	171.8m					
-12m	171.9m					
-12m	175.8m					
-12m	174.8m					
-12m	172.8m					
-12m	173.5m					
-12m	174.8m					
-11.9m	172.8m					
-11.9m	171.9m					
-12m	170.1m					
-12m	169.5m					
-12m	172.2m					
-11.9m	173.5m					
-11.9m	176.9m					
-12m	176.8m					
-12m	175.8m					
-12m	176.8m					
-11.9m	178.3m					
-11.9m	176.4m					
-12m	175.7m					
-11.9m	172.9m					
-11.9m	172.3m					
-12m	174.7m					
-11.9m	174.9m					
-11.9m	176.6m					
-11.9m	175.4m					
-12m	174m					
-11.9m	174.7m					
-11.9m	175.5m					
-12m	173.7m					
-11.9m	173.3m					
-11.9m	169.9m					
-12m	169.3m					
-11.9m	172.1m					
-11.9m	173.3m					
-11.9m	176.1m					
-11.9m	175.6m					
-11.9m	173.6m					
-11.9m	174.3m					
-11.9m	174.8m					
-11.9m	174.3m					
-11.9m	173.9m					
-11.9m	169.7m					
-11.9m	169.3m					
-11.9m	171.9m					
-11.9m	173.2m					
-11.9m	176.3m					
-11.9m	175.4m					
-11.9m	173.1m					
-11.9m	174.1m					
-11.9m	174.7m					
-11.8m	173.5m					
-11.9m	172.8m					
-11.9m	170.2m					
-11.9m	168.8m					
-11.9m	172m					
-11.9m	172.1m					
-11.9m	176.2m					
-11.9m	175.9m					
-11.9m	175.4m					
-11.9m	176.3m					
-11.8m	177.8m					
-11.9m	177.3m					
-11.8m	177m					
-11.8m	172.3m					
-11.9m	172.2m					
-11.9m	174.4m					
-11.8m	175.1m					
-11.8m	176.1m					
-11.8m	174.9m					
-11.9m	173.2m					
-11.9m	173.9m					
-11.8m	174.1m					
-11.8m	173.9m					
-11.8m	173.9m					
-11.9m	169.2m					
-11.8m	168.3m					
-11.9m	171.3m					
-11.8m	172m					
-11.8m	176.4m					
-11.8m	175.4m					
-11.8m	174.3m					
-11.8m	174.6m					
-11.9m	175m					
-11.8m	175.6m					
-11.8m	175.7m					
-11.8m	170.4m					
-11.8m	169.7m					
-11.8m	171.5m					
-11.8m	172.4m					
-11.8m	175.9m					
-11.8m	174.8m					
-11.8m	173.8m					
-11.8m	174.6m					
-11.8m	175.2m					
-11.8m	175.4m					
-11.8m	175.4m					
-11.8m	171m					
-11.8m	170.5m					
-11.8m	172.8m					
-11.8m	174.1m					
-11.8m	177.4m					
-11.7m	176m					
-11.8m	175m					
-11.8m	175.8m					
-11.8m	176.2m					
-11.8m	176.4m					
-11.7m	176.4m					
-11.8m	170.3m					
-11.8m	170.2m					
-11.7m	172.6m					
-11.8m	173.6m					
-11.8m	175.8m					
-11.8m	174.4m					
-11.8m	173.6m					
-11.8m	174.4m					
-11.7m	174.8m					
-11.7m	175.4m					
-11.8m	175.1m					
-11.7m	169.4m					
-11.8m	169.6m					
-11.8m	172.2m					
-11.8m	174.1m					
-11.7m	176.7m					
-11.8m	175.7m					
-11.7m	174.4m					
-11.8m	174.7m					
-11.7m	174.8m					
-11.7m	175.6m					
-11.7m	174.8m					
-11.7m	168.2m					
-11.7m	168.4m					
-11.7m	169.6m					
-11.7m	172m					
-11.7m	174.6m					
-11.7m	173.9m					
-11.7m	173.1m					
-11.7m	174.9m					
-11.7m	175.2m					
-11.8m	177.1m					
-11.7m	176.4m					
-11.7m	171.8m					
-11.7m	172.4m					
-11.7m	174.5m					
-11.7m	176.7m					
-11.6m	178.6m					
-11.7m	176.7m					
-11.7m	175.3m					
-11.7m	174.3m					
-11.7m	174.2m					
-11.7m	175.3m					
-11.7m	173.8m					
-11.7m	168.4m					
-11.7m	168.9m					
-11.7m	170.2m					
-11.7m	171.5m					
-11.7m	175m					
-11.6m	174.9m					
-11.6m	174.8m					
-11.7m	175.3m					
-11.7m	175.6m					
-11.7m	177.5m					
-11.7m	176m					
-11.6m	171.7m					
-11.7m	171.9m					
-11.7m	172.4m					
-11.6m	174.6m					
-11.7m	175.8m					
-11.6m	174.9m					
-11.7m	174.5m					
-11.6m	174.3m					
-11.7m	174.3m					
-11.6m	176m					
-11.6m	174.4m					
-11.6m	169.4m					
-11.7m	170m					
-11.6m	171m					
-11.7m	172.7m					
-11.6m	175.7m					
-11.6m	174.6m					
-11.6m	174.2m					
-11.6m	174.8m					
-11.7m	175.1m					
-11.6m	176.8m					
-11.6m	175.6m					
-11.6m	170.7m					
-11.6m	171.4m					
-11.6m	172.3m					
-11.6m	174.3m					
-11.6m	177.1m					
-11.6m	175.6m					
-11.6m	175m					
-11.6m	175m					
-11.6m	175.2m					
-11.6m	177.3m					
-11.6m	174.6m					
-11.6m	170.6m					
-11.6m	171.2m					
-11.6m	171.8m					
-11.6m	173.8m					
-11.6m	176.2m					
-11.5m	175.7m					
-11.6m	175.5m					
-11.6m	175m					
-11.6m	175.3m					
-11.6m	177.2m					
-11.6m	174.2m					
-11.6m	170.7m					
-11.6m	170.4m					
-11.6m	170m					
-11.6m	172m					
-11.6m	173.9m					
-11.6m	174.5m					
-11.6m	174.6m					
-11.6m	174.2m					
-11.6m	174.8m					
-11.6m	177.6m					
-11.6m	175.5m					
-11.6m	172m					
-11.5m	172.2m					
-11.6m	172.4m					
-11.6m	175m					
-11.5m	177.1m					
-11.5m	175.2m					
-11.6m	174.8m					
-11.5m	173.6m					
-11.5m	173.6m					
-11.5m	174.1m					
-11.5m	172.7m					
-11.5m	168.4m					
-11.5m	169.2m					
-11.5m	169.7m					
-11.5m	173.3m					
-11.6m	175.4m					
-11.5m	175.8m					
-11.5m	175.8m					
-11.5m	175.5m					
-11.5m	176.6m					
-11.5m	178.8m					
-11.5m	176.6m					
-11.5m	172.6m					
-11.5m	171.8m					
-11.5m	171.4m					
-11.5m	173.8m					
-11.5m	174.7m					
-11.5m	174.8m					
-11.5m	174.8m					
-11.5m	174.5m					
-11.5m	175.8m					
-11.5m	177.6m					
-11.5m	175.3m					
-11.5m	172.4m					
-11.5m	172.1m					
-11.4m	172m					
-11.5m	175.2m					
-11.5m	176.1m					
-11.5m	176.4m					
-11.4m	176.1m					
-11.5m	174.6m					
-11.5m	175.7m					
-11.5m	176.7m					
-11.5m	173.9m					
-11.5m	171.4m					
-11.4m	170.6m					
-11.5m	169.9m					
-11.5m	174.4m					
-11.4m	174.9m					
-11.5m	174.9m					
-11.5m	174.7m					
-11.5m	174.3m					
-11.4m	174.8m					
-11.5m	176.2m					
-11.5m	173.3m					
-11.4m	171.3m					
-11.4m	170.8m					
-11.4m	170.4m					
-11.4m	174.9m					
-11.5m	175.1m					
-11.4m	175.4m					
-11.4m	175.2m					
-11.4m	174.5m					
-11.4m	175.2m					
-11.4m	177m					
-11.4m	173.6m					
-11.4m	171.7m					
-11.4m	170.7m					
-11.4m	170.1m					
-11.4m	173.8m					
-11.4m	173.9m					
-11.4m	175.4m					
-11.4m	175.4m					
-11.4m	175.2m					
-11.5m	176.4m					
-11.4m	178.6m					
-11.4m	175.9m					
-11.4m	174.6m					
-11.4m	173.7m					
-11.4m	173.4m					
-11.4m	177m					
-11.4m	177.3m					
-11.4m	177.8m					
-11.4m	176.3m					
-11.4m	174.1m					
-11.4m	174.4m					
-11.4m	174.5m					
-11.4m	169.9m					
-11.4m	168.4m					
-11.4m	166.8m					
-11.4m	166.9m					
-11.4m	172.6m					
-11.4m	172.8m					
-11.4m	174.2m					
-11.3m	174.4m					
-11.3m	174.6m					
-11.4m	176m					
-11.4m	177.4m					
-11.3m	174.2m					
-11.4m	173.5m					
-11.3m	171.9m					
-11.3m	172.3m					
-11.4m	175.4m					
-11.3m	175.5m					
-11.3m	176m					
-11.3m	175m					
-11.4m	174.1m					
-11.3m	175.6m					
-11.3m	176.8m					
-11.3m	173.8m					
-11.3m	173.3m					
-11.3m	171m					
-11.3m	171.6m					
-11.3m	174.5m					
-11.3m	175.2m					
-11.3m	177.2m					
-11.3m	175.9m					
-11.3m	175m					
-11.3m	176.3m					
-11.3m	177m					
-11.3m	174m					
-11.3m	173.9m					
-11.3m	170.2m					
-11.3m	170.2m					
-11.3m	172.2m					
-11.3m	172.4m					
-11.3m	172.8m					
-11.3m	171.7m					
-11.3m	170m					
-11.3m	172.2m					
-11.4m	173.1m					
-11.3m	170.9m					
-11.3m	170m					
-11.3m	169.1m					
-11.3m	169.2m					
-11.3m	174.5m					
-11.3m	174.7m					
-11.3m	176.4m					
-11.3m	176.1m					
-11.3m	175.8m					
-11.3m	176.7m					
-11.2m	177.8m					
-11.3m	175.6m					
-11.3m	175m					
-11.3m	172.3m					
-11.2m	172.4m					
-11.3m	175.6m					
-11.2m	176.4m					
-11.2m	177.4m					
-11.2m	176.4m					
-11.2m	175.4m					
-11.2m	177.4m					
-11.2m	177.8m					
-11.3m	175.8m					
-11.2m	174.8m					
-11.2m	171.8m					
-11.2m	172.5m					
-11.2m	175.2m					
-11.2m	176.7m					
-11.3m	178m					
-11.2m	176.4m					
-11.2m	175m					
-11.2m	176.2m					
-11.2m	176.1m					
-11.2m	174.1m					
-11.2m	172.3m					
-11.2m	166.3m					
-11.2m	166.8m					
-11.2m	168.4m					
-11.2m	168.9m					
-11.2m	170.5m					
-11.3m	168.6m					
-11.2m	167.1m					
-11.2m	169.1m					
-11.2m	170.4m					
-11.2m	170.6m					
-11.2m	170.7m					
-11.2m	169.5m					
-11.2m	169.4m					
-11.2m	175m					
-11.2m	176.3m					
-11.2m	178.8m					
-11.2m	178.5m					
-11.2m	178.4m					
-11.2m	179.1m					
-11.2m	179.6m					
-11.2m	177.7m					
-11.2m	177.7m					
-11.2m	173.6m					
-11.2m	174.4m					
-11.1m	176m					
-11.2m	176.6m					
-11.2m	177.6m					
-11.2m	175.8m					
-11.2m	175.1m					
-11.2m	176.8m					
-11.2m	176.7m					
-11.2m	175.4m					
-11.1m	173.9m					
-11.2m	170.9m					
-11.2m	172.3m					
-11.1m	174.5m					
-11.2m	177m					
-11.1m	178m					
-11.1m	176.2m					
-11.1m	175.8m					
-11.1m	177m					
-11.1m	176.9m					
-11.1m	176.4m					
-11.1m	172.9m					
-11.1m	168.9m					
-11.1m	169.6m					
-11.2m	170.4m					
-11.1m	171.6m					
-11.1m	172.8m					
-11.1m	169.4m					
-11.1m	168.7m					
-11.1m	169.9m					
-11.1m	170.1m					
-11.1m	170.6m					
-11.1m	170m					
-11.1m	167.1m					
-11.1m	168.2m					
-11.1m	172m					
-11.1m	174.5m					
-11.1m	176.4m					
-11.1m	175.9m					
-11.2m	175.6m					
-11.1m	177.1m					
-11.1m	177.2m					
-11.1m	177.4m					
-11.1m	176.2m					
-11.1m	173.1m					
-11.1m	174.1m					
-11.1m	176.6m					
-11.1m	178.6m					
-11.1m	179.8m					
-11.1m	177.4m					
-11.1m	177.4m					
-11.1m	178.6m					
-11.1m	178.4m					
-11.1m	178m					
-11.1m	175.2m					
-11.1m	170.2m					
-11.1m	171.1m					
-11.1m	171.5m					
-11.1m	173.8m					
-11.1m	174.8m					
-11.1m	172.9m					
-11m	173.1m					
-11.1m	174.7m					
-11m	175.5m					
-11.1m	176.5m					
-11.1m	173.9m					
-11m	170.3m					
-11m	172.9m					
-11.1m	173.8m					
-11m	176.3m					
-11m	176.6m					
-11m	173.2m					
-11m	173.1m					
-11m	172.5m					
-11m	172.4m					
-11m	171.8m					
-11m	168.7m					
-11m	164.9m					
-11m	166.8m					
-11m	168.8m					
-11m	171.3m					
-11m	173.8m					
-11m	173.6m					
-11m	173.5m					
-11m	174.6m					
-11m	175.3m					
-11m	177.2m					
-11m	175.1m					
-11m	173m					
-11m	175m					
-11m	176.7m					
-11m	180.4m					
-11m	180.9m					
-11m	179.8m					
-11m	179.7m					
-11m	179.8m					
-11m	179.7m					
-11m	179.6m					
-11m	174.8m					
-10.9m	171.5m					
-11m	171.6m					
-10.9m	171.7m					
-11m	174.1m					
-11m	173.9m					
-11m	172.8m					
-11m	173m					
-11m	173.5m					
-11m	175.3m					
-11m	176.4m					
-11m	172.6m					
-10.9m	170.7m					
-11m	171.8m					
-10.9m	172.5m					
-11m	177m					
-10.9m	176.9m					
-11m	175.6m					
-11m	175.5m					
-10.9m	175.3m					
-11m	176.3m					
-10.9m	176.8m					
-10.9m	172m					
-11m	170.3m					
-10.9m	171.2m					
-10.9m	171.8m					
-10.9m	175.3m					
-10.9m	175.4m					
-10.9m	176.1m					
-10.9m	175.8m					
-10.9m	175.4m					
-10.9m	177.4m					
-10.9m	178m					
-10.9m	173.2m					
-10.9m	171.9m					
-10.9m	171.8m					
-10.9m	172.1m					
-10.9m	174.3m					
-11m	174.3m					
-10.9m	174.3m					
-10.9m	173.9m					
-10.9m	173.5m					
-10.9m	174.7m					
-10.9m	175.8m					
-10.9m	172m					
-10.9m	171.3m					
-10.9m	171.4m					
-10.9m	172.4m					
-10.9m	176m					
-10.9m	176.3m					
-10.9m	177.2m					
-10.9m	177.2m					
-10.8m	177.3m					
-10.9m	178.9m					
-10.9m	179.1m					
-10.9m	173.6m					
-10.8m	173.1m					
-10.8m	171.9m					
-10.9m	172.6m					
-10.9m	174.6m					
-10.9m	174.5m					
-10.9m	174.5m					
-10.9m	173.9m					
-10.9m	173.5m					
-10.9m	174.9m					
-10.8m	175.6m					
-10.9m	171m					
-10.8m	170.9m					
-10.8m	171.6m					
-10.8m	173m					
-10.8m	175.4m					
-10.8m	176m					
-10.9m	177m					
-10.8m	176m					
-10.9m	175.7m					
-10.8m	178.5m					
-10.9m	178.1m					
-10.8m	173.6m					
-10.8m	173.4m					
-10.8m	171.1m					
-10.8m	172.4m					
-10.8m	174.1m					
-10.8m	174.7m					
-10.8m	175.4m					
-10.8m	174.4m					
-10.8m	174.1m					
-10.8m	175.8m					
-10.8m	175.9m					
-10.8m	173.2m					
-10.9m	172.9m					
-10.8m	170.7m					
-10.8m	172.6m					
-10.8m	174.6m					
-10.8m	175.7m					
-10.8m	176.8m					
-10.8m	175.6m					
-10.8m	175.4m					
-10.8m	176.9m					
-10.8m	176.5m					
-10.8m	173.9m					
-10.8m	173.3m					
-10.8m	170.9m					
-10.8m	173m					
-10.8m	174.6m					
-10.8m	175.5m					
-10.8m	176.2m					
-10.8m	175.3m					
-10.8m	175.6m					
-10.8m	176.8m					
-10.7m	176m					
-10.8m	173.8m					
-10.8m	172.8m					
-10.7m	170.1m					
-10.7m	171.3m					
-10.8m	172m					
-10.8m	173.6m					
-10.7m	174.6m					
-10.8m	172.2m					
-10.7m	172.1m					
-10.7m	174.4m					
-10.8m	174.1m					
-10.7m	173.5m					
-10.7m	172.8m					
-10.8m	171.6m					
-10.7m	174m					
-10.7m	175.1m					
-10.7m	177.7m					
-10.7m	178.6m					
-10.7m	177.4m					
-10.7m	177.5m					
-10.7m	178.5m					
-10.7m	177.6m					
-10.8m	176.3m					
-10.7m	173.6m					
-10.7m	170.5m					
-10.7m	171.9m					
-10.7m	172.4m					
-10.7m	174.2m					
-10.7m	174.6m					
-10.7m	173.2m					
-10.7m	173.4m					
-10.7m	174.6m					
-10.7m	174.3m					
-10.7m	173.9m					
-10.7m	172.3m					
-10.7m	170.5m					
-10.7m	173.3m					
-10.7m	173.9m					
-10.7m	176.3m					
-10.7m	176.6m					
-10.7m	175.4m					
-10.6m	175.7m					
-10.7m	176.8m					
-10.7m	176.2m					
-10.7m	175.6m					
-10.7m	172.7m					
-10.7m	170.2m					
-10.7m	171.6m					
-10.7m	171.8m					
-10.7m	175m					
-10.7m	174.9m					
-10.7m	172.9m					
-10.6m	173.3m					
-10.7m	174.6m					
-10.6m	175m					
-10.6m	175.2m					
-10.7m	172.5m					
-10.7m	170.5m					
-10.6m	172.6m					
-10.7m	172.8m					
-10.7m	176.2m					
-10.7m	176.2m					
-10.6m	175.6m					
-10.7m	175.7m					
-10.6m	176m					
-10.6m	176.3m					
-10.7m	176.4m					
-10.6m	172.8m					
-10.6m	171.1m					
-10.6m	173.3m					
-10.6m	173.4m					
-10.6m	177m					
-10.6m	176.8m					
-10.6m	176.4m					
-10.7m	176.8m					
-10.6m	177.5m					
-10.6m	177.6m					
-10.5m	177.7m					
-10.6m	173.1m					
-10.6m	171.5m					
-10.6m	172.4m					
-10.6m	172.6m					
-10.6m	174.5m					
-10.6m	173.6m					
-10.6m	172.4m					
-10.6m	172.6m					
-10.6m	172.8m					
-10.6m	173.4m					
-10.6m	173.6m					
-10.6m	170.1m					
-10.6m	169.3m					
-10.6m	171.5m					
-10.6m	173m					
-10.5m	177.4m					
-10.6m	177.2m					
-10.6m	176.6m					
-10.5m	177.6m					
-10.6m	178.6m					
-10.5m	179.4m					
-10.6m	179.6m					
-10.6m	173.9m					
-10.6m	173.2m					
-10.6m	173.3m					
-10.5m	174m					
-10.6m	176.2m					
-10.5m	175m					
-10.6m	174.1m					
-10.6m	173.6m					
-10.6m	173.1m					
-10.5m	174.3m					
-10.6m	174.5m					
-10.5m	169.6m					
-10.6m	169.7m					
-10.5m	171.5m					
-10.6m	172.8m					
-10.6m	176.8m					
-10.6m	176.9m					
-10.6m	177m					
-10.5m	177.4m					
-10.5m	177.6m					
-10.5m	179.5m					
-10.5m	179.4m					
-10.5m	173.6m					
-10.5m	173.5m					
-10.5m	173.5m					
-10.5m	174.2m					
-10.5m	175.6m					
-10.5m	174.5m					
-10.5m	174.1m					
-10.5m	173.3m					
-10.5m	173m					
-10.5m	173.7m					
-10.5m	173.4m					
-10.5m	169.1m					
-10.5m	169.2m					
-10.5m	170.3m					
-10.4m	172.4m					
-10.5m	175.5m					
-10.5m	175.3m					
-10.5m	175.2m					
-10.5m	176.1m					
-10.5m	176.7m					
-10.5m	178.6m					
-10.5m	177.7m					
-10.5m	172.5m					
-10.5m	172.8m					
-10.5m	173.2m					
-10.5m	175m					
-10.5m	176.6m					
-10.5m	175.9m					
-10.5m	175.8m					
-10.5m	176m					
-10.4m	176.5m					
-10.4m	178.4m					
-10.5m	177m					
-10.5m	172m					
-10.5m	172.3m					
-10.5m	172.6m					
-10.5m	175m					
-10.4m	176.6m					
-10.5m	175.9m					
-10.5m	175.8m					
-10.4m	174.4m					
-10.4m	174.8m					
-10.4m	176.2m					
-10.4m	174.5m					
-10.4m	170.5m					
-10.5m	170.4m					
-10.4m	170.4m					
-10.4m	173.4m					
-10.4m	175m					
-10.5m	176.6m					
-10.4m	176.6m					
-10.5m	175.5m					
-10.4m	176.4m					
-10.4m	178.1m					
-10.4m	176.5m					
-10.4m	173.9m					
-10.4m	172.4m					
-10.4m	171.8m					
-10.4m	174.2m					
-10.4m	175m					
-10.4m	174.3m					
-10.4m	174.1m					
-10.4m	172.9m					
-10.4m	173.6m					
-10.4m	174.4m					
-10.3m	172.4m					
-10.4m	170.1m					
-10.4m	170m					
-10.4m	170m					
-10.4m	174.1m					
-10.3m	175m					
-10.4m	176.8m					
-10.4m	177.1m					
-10.4m	177m					
-10.4m	178.9m					
-10.3m	180.6m					
-10.4m	177.5m					
-10.4m	175m					
-10.4m	174m					
-10.4m	173.8m					
-10.4m	176.8m					
-10.4m	177.3m					
-10.3m	178m					
-10.4m	177.2m					
-10.4m	175m					
-10.4m	175.7m					
-10.3m	176.1m					
-10.4m	173.6m					
-10.3m	171.9m					
-10.4m	168.8m					
-10.4m	168.5m					
-10.3m	171.7m					
-10.4m	172.6m					
-10.3m	174.5m					
-10.3m	174.1m					
-10.3m	173.3m					
-10.3m	174.7m					
-10.3m	175.4m					
-10.3m	173.9m					
-10.3m	173.1m					
-10.3m	171.5m					
-10.3m	170.7m					
-10.3m	174.7m					
-10.3m	174.8m					
-10.3m	176.6m					
-10.3m	176.3m					
-10.3m	175.6m					
-10.3m	177.6m					
-10.3m	178.6m					
-10.3m	176.6m					
-10.3m	175.6m					
-10.3m	172.4m					
-10.3m	172.6m					
-10.3m	175.4m					
-10.3m	176.3m					
-10.3m	177.6m					
-10.3m	176.2m					
-10.3m	174.3m					
-10.3m	175.3m					
-10.3m	175.6m					
-10.3m	173.4m					
-10.3m	172.4m					
-10.3m	168.9m					
-10.3m	169.5m					
-10.3m	173.1m					
-10.3m	175.1m					
-10.2m	177.4m					
-10.3m	176.8m					
-10.3m	176.2m					
-10.2m	178.2m					
-10.3m	178.6m					
-10.3m	177.2m					
-10.2m	176m					
-10.3m	172m					
-10.3m	172.3m					
-10.3m	173.1m					
-10.2m	174.4m					
-10.3m	175.4m					
-10.2m	173.5m					
-10.2m	172m					
-10.3m	172.5m					
-10.3m	172.6m					
-10.2m	172.1m					
-10.3m	172m					
-10.3m	168m					
-10.2m	169m					
-10.3m	172.4m					
-10.2m	173.7m					
-10.2m	177m					
-10.2m	176.7m					
-10.2m	176.6m					
-10.2m	178.3m					
-10.2m	179.2m					
-10.2m	179.2m					
-10.2m	177.3m					
-10.2m	173.5m					
-10.2m	174m					
-10.2m	174.8m					
-10.2m	176.7m					
-10.2m	177.6m					
-10.1m	175.6m					
-10.2m	174.9m					
-10.2m	175.2m					
-10.2m	175.2m					
-10.1m	174.3m					
-10.2m	172.3m					
-10.2m	169.1m					
-10.2m	170.3m					
-10.2m	172m					
-10.2m	175m					
-10.2m	176m					
-10.2m	174.7m					
-10.2m	174.5m					
-10.2m	175.9m					
-10.2m	175.9m					
-10.2m	176.1m					
-10.2m	173.5m					
-10.2m	170.4m					
-10.2m	171.5m					
-10.2m	172.8m					
