Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
1.1m	234.9m					
1.2m	237.3m					
1.1m	237.6m					
1.2m	239.9m					
1.1m	240.2m					
1.2m	239.7m					
1.2m	239m					
1.2m	238.4m					
1.2m	235.2m					
1.2m	232.6m					
1.2m	233.7m					
1.2m	233.3m					
1.2m	233.4m					
1.2m	234.6m					
1.2m	234.6m					
1.2m	235.4m					
1.2m	235.9m					
1.2m	235.6m					
1.2m	232.2m					
1.1m	233.7m					
1.1m	235.1m					
1.2m	235.6m					
1.1m	239.3m					
1.2m	240.4m					
1.2m	240.2m					
1.2m	238.9m					
1.1m	240.1m					
1.2m	236.7m					
1.2m	235.7m					
1.1m	236.3m					
1.2m	235.8m					
1.1m	237.3m					
1.2m	239.8m					
1.2m	240.1m					
1.2m	238.4m					
1.2m	239.8m					
1.2m	240m					
1.2m	236m					
1.2m	236.1m					
1.2m	236.3m					
1.1m	237m					
1.2m	239.6m					
1.2m	238.1m					
1.2m	236.8m					
1.2m	236m					
1.2m	237.2m					
1.1m	233m					
1.1m	232.7m					
1.1m	233.3m					
1.1m	233.6m					
1.2m	237.7m					
1.1m	238.9m					
1.1m	239.2m					
1.2m	238.7m					
1.1m	242.2m					
1.2m	240m					
1.1m	238.6m					
1.1m	236m					
1.1m	237m					
1.2m	238.4m					
1.1m	240.2m					
1.2m	239.7m					
1.1m	238.5m					
1.2m	238.7m					
1.1m	239.7m					
1.2m	236.2m					
1.1m	233.9m					
1.1m	234.6m					
1.1m	236.9m					
1.1m	238.8m					
1.2m	239.7m					
1.1m	240m					
1.1m	240.3m					
1.1m	241.7m					
1.1m	238.6m					
1.1m	235.9m					
1.1m	234.3m					
1.1m	236m					
1.1m	235.4m					
1.2m	236.6m					
1.1m	237.2m					
1.2m	236.2m					
1.2m	237m					
1.2m	237m					
1.1m	235.8m					
1.2m	232.3m					
1.1m	235.2m					
1.1m	237.5m					
1.1m	238.7m					
1.1m	240.8m					
1.1m	241.6m					
1.1m	242.1m					
1.1m	242.4m					
1.1m	241.9m					
1.1m	238.4m					
1.1m	237.7m					
1.1m	239.1m					
1.2m	237.8m					
1.1m	239.8m					
1.1m	240.9m					
1.1m	241.2m					
1.1m	239.4m					
1.2m	240.5m					
1.2m	238.6m					
1.1m	236.1m					
1.1m	236.5m					
1.1m	235.3m					
1.1m	236.8m					
1.1m	238.7m					
1.1m	237.9m					
1.1m	235.4m					
1.1m	236.8m					
1.1m	237.1m					
1.1m	233.1m					
1.1m	233.8m					
1.1m	234.4m					
1.1m	235m					
1.1m	239.6m					
1.1m	240.8m					
1.1m	241.3m					
1.1m	241.9m					
1.2m	243.6m					
1.1m	239.6m					
1.1m	239.1m					
1.1m	238.5m					
1.1m	239.5m					
1.1m	242m					
1.1m	242.1m					
1.1m	241.3m					
1.1m	239.8m					
1.1m	241.9m					
1.1m	240m					
1.1m	238.1m					
1.1m	234.3m					
1.2m	236.2m					
1.1m	238.1m					
1.1m	239.9m					
1.1m	240.5m					
1.1m	239.5m					
1.2m	240.2m					
1.2m	241.1m					
1.1m	239m					
1.1m	235.1m					
1.1m	236.4m					
1.1m	238.7m					
1.1m	237.8m					
1.1m	239.4m					
1.1m	239.8m					
1.1m	239.8m					
1.1m	239.4m					
1.1m	239m					
1.1m	237.1m					
1.1m	236.2m					
1.1m	237.9m					
1.2m	238.1m					
1.1m	240.5m					
1.1m	242.4m					
1.1m	243m					
1.1m	241.9m					
1.1m	242.9m					
1.1m	241.7m					
1.1m	238.9m					
1.1m	239.4m					
1.1m	239.5m					
1.1m	240.7m					
1.1m	242.1m					
1.1m	242.1m					
1.1m	240.6m					
1.1m	241.5m					
1.1m	241.7m					
1.1m	236.7m					
1.1m	236.1m					
1.1m	236.1m					
1.1m	236.5m					
1.1m	238.6m					
1.1m	239.6m					
1.1m	239.4m					
1.1m	237.4m					
1.1m	240.4m					
1.1m	238.4m					
1.1m	236.5m					
1.1m	235.6m					
1.1m	238.3m					
1.1m	240.8m					
1.1m	242.4m					
1.1m	242.8m					
1.1m	242.7m					
1.1m	245.9m					
1.1m	243.9m					
1.1m	241.4m					
1.1m	238.7m					
1.1m	241.4m					
1.1m	241.6m					
1.1m	242.2m					
1.1m	242.8m					
1.1m	242.8m					
1.1m	241.9m					
1.1m	240.9m					
1.1m	240.1m					
1.1m	236.7m					
1.1m	237.1m					
1.1m	238m					
1.1m	236.3m					
1.1m	239.8m					
1.1m	240.7m					
1.1m	240.7m					
1.1m	239.6m					
1.1m	242.2m					
1.1m	239.6m					
1.1m	237.9m					
1.1m	239.4m					
1.1m	239.2m					
1.1m	242.8m					
1.1m	243.1m					
1.1m	242.5m					
1.1m	241.4m					
1.1m	243m					
1.1m	240.5m					
1.1m	238.6m					
1.1m	237.4m					
1.1m	237.9m					
1.1m	239.5m					
1.1m	242.5m					
1.1m	243m					
1.1m	242.1m					
1.1m	244m					
1.1m	244.1m					
1.1m	242.4m					
1.1m	238.3m					
1.1m	241m					
1.1m	242.1m					
1.1m	242.6m					
1.1m	244m					
1.1m	242.7m					
1.1m	242.7m					
1.1m	242.7m					
1.1m	241.2m					
1.1m	237.4m					
1.1m	236.8m					
1.1m	239.9m					
1.1m	238.1m					
1.1m	239.8m					
1.1m	241.3m					
1.1m	241.1m					
1.1m	240.3m					
1.1m	241.3m					
1.1m	239.6m					
1.1m	237.9m					
1.1m	239.5m					
1.1m	239.8m					
1.1m	243m					
1.1m	244.9m					
1.1m	245.4m					
1.1m	244.3m					
1.1m	246.2m					
1m	245.3m					
1.1m	242.7m					
1.1m	241m					
1.1m	242.3m					
1.1m	243.6m					
1.1m	244.6m					
1.1m	244.1m					
1.1m	242.7m					
1.1m	243.2m					
1.1m	242.7m					
1.1m	239.2m					
1.1m	235.7m					
1.1m	236.8m					
1.1m	238.1m					
1.1m	238.7m					
1.1m	242.1m					
1.1m	242.2m					
1.1m	242.8m					
1.1m	244.3m					
1.1m	243.6m					
1m	241m					
1.1m	241.3m					
1.1m	243.6m					
1.1m	243.7m					
1.1m	245.2m					
1.1m	245.4m					
1.1m	244.7m					
1.1m	242.8m					
1.1m	243.5m					
1.1m	240.7m					
1.1m	238.6m					
1.1m	238.8m					
1.1m	239m					
1m	241.5m					
1m	243.6m					
1.1m	244.9m					
1.1m	243.6m					
1m	245.8m					
1m	245.5m					
1.1m	243.4m					
1m	240.8m					
1.1m	242.1m					
1.1m	243.6m					
1.1m	244.8m					
1.1m	244.3m					
1m	242.9m					
1.1m	244.2m					
1.1m	244.7m					
1m	242.3m					
1.1m	238.6m					
1.1m	240.1m					
1m	241.2m					
1m	241.2m					
1.1m	242.8m					
1.1m	243.3m					
1.1m	243.2m					
1m	242.5m					
1m	242.8m					
1m	240.1m					
1.1m	240.2m					
1m	241.6m					
1m	241.6m					
1.1m	245.2m					
1.1m	246.6m					
1m	246.7m					
1m	245.1m					
1.1m	248.3m					
1m	246m					
1m	243.6m					
1m	242.1m					
1.1m	244.2m					
1m	245.1m					
1.1m	245.2m					
1m	244.7m					
1m	242.5m					
1.1m	243.4m					
1.1m	242.2m					
1m	239.5m					
1m	236.5m					
1m	238.5m					
1m	239.6m					
1m	240.2m					
1m	240.8m					
1m	240.7m					
1m	240.9m					
1m	241.1m					
1m	240.8m					
1m	237.7m					
1m	240.2m					
1m	243m					
1.1m	244.5m					
1m	247.8m					
1m	248.8m					
1m	248.8m					
1.1m	247.5m					
1m	249.1m					
1.1m	245.6m					
1m	243.9m					
1m	244.1m					
1m	243.8m					
1m	246.8m					
1m	247.5m					
1m	247m					
1m	246m					
1m	248m					
1m	245.2m					
1m	242.7m					
1m	241m					
1m	243m					
994.7u	245.1m					
1m	245.6m					
1.1m	245.6m					
1m	245.5m					
1m	245.8m					
1.1m	244.7m					
994.7u	241.9m					
1m	237.4m					
1m	239.2m					
1m	237.7m					
1m	238.1m					
1m	240m					
1m	241.2m					
1m	241.3m					
1m	242.5m					
1m	243.6m					
1m	241.2m					
1m	243.9m					
1m	245.1m					
1.1m	246.7m					
1m	251.1m					
1.1m	251.8m					
1m	250.8m					
1m	250.8m					
1m	252.5m					
1.1m	248.7m					
1m	244.3m					
1m	245.5m					
1m	246.3m					
1m	246m					
1m	246m					
1m	245.9m					
1m	245.6m					
1m	245.2m					
1m	244m					
1m	240.2m					
1m	240.5m					
998u	242.5m					
1m	241.7m					
1m	244.1m					
984.9u	244.1m					
1m	243.1m					
1m	241.4m					
1m	243.6m					
955.4u	242m					
1m	240.7m					
1m	242.3m					
1m	243.8m					
1m	247.1m					
1m	249.6m					
1m	249.8m					
998u	248.9m					
1m	251.2m					
1m	248.3m					
1m	245.5m					
1m	243.1m					
1m	245.4m					
1m	244.5m					
988.2u	244.9m					
1m	246m					
994.7u	246.2m					
1m	246.1m					
1m	246.6m					
1m	246.3m					
991.4u	241.9m					
1m	245.1m					
1m	245.5m					
1m	246.3m					
1m	249.7m					
1m	250.5m					
1m	247.8m					
991.4u	247.7m					
1m	245.8m					
1m	241m					
994.7u	238.5m					
988.2u	238.7m					
1m	240m					
1m	242.4m					
998u	244.1m					
1m	243.9m					
984.9u	245.4m					
981.6u	247.4m					
994.7u	246.6m					
1m	244.4m					
975u	246.4m					
981.6u	249m					
1m	250.5m					
998u	251.9m					
991.4u	251.8m					
994.7u	251.4m					
1m	250.5m					
991.4u	250.5m					
991.4u	244.9m					
998u	245.7m					
1m	245.7m					
965.2u	244.9m					
1m	247.7m					
971.8u	247.6m					
952.1u	246.6m					
958.6u	245.9m					
975u	248.7m					
1m	246.1m					
955.4u	244m					
998u	243m					
981.6u	245.3m					
1m	247.6m					
981.6u	248.5m					
981.6u	249m					
978.3u	249.6m					
984.9u	250.9m					
988.2u	250.3m					
978.3u	247.3m					
981.6u	246.6m					
991.4u	249.3m					
1m	247.8m					
988.2u	250m					
968.5u	251.1m					
988.2u	249.7m					
975u	246.4m					
965.2u	246.8m					
998u	242.7m					
978.3u	240.2m					
968.5u	238.8m					
975u	239m					
975u	242.3m					
984.9u	243.5m					
975u	243.6m					
975u	244m					
978.3u	247.9m					
975u	248.1m					
975u	247.1m					
968.5u	245.5m					
981.6u	250.7m					
955.4u	251.5m					
1m	252.4m					
975u	254.1m					
968.5u	255.3m					
961.9u	253.1m					
961.9u	253.4m					
961.9u	251.6m					
935.7u	248.3m					
994.7u	247.8m					
965.2u	246.8m					
978.3u	247.4m					
968.5u	248.6m					
975u	247.8m					
968.5u	245.2m					
968.5u	247m					
978.3u	245.8m					
968.5u	243m					
971.8u	239.6m					
968.5u	243.3m					
994.7u	245m					
942.2u	246.3m					
991.4u	248m					
942.2u	249.7m					
978.3u	250.4m					
978.3u	250.8m					
1m	251.1m					
948.8u	246m					
958.6u	247.9m					
988.2u	248.8m					
961.9u	249.2m					
961.9u	251.6m					
958.6u	250.9m					
965.2u	248.9m					
961.9u	249.4m					
961.9u	250.5m					
958.6u	245.7m					
961.9u	243.6m					
961.9u	244.1m					
955.4u	245.6m					
994.7u	247.8m					
958.6u	248.6m					
968.5u	249.1m					
975u	250.5m					
932.4u	251.3m					
916u	250.5m					
945.5u	247.5m					
948.8u	248.8m					
965.2u	249.3m					
968.5u	247.8m					
948.8u	251.9m					
945.5u	251.6m					
948.8u	248.7m					
961.9u	248.3m					
955.4u	250m					
952.1u	244.7m					
965.2u	242.8m					
955.4u	242.9m					
961.9u	244.3m					
906.2u	246.4m					
955.4u	247.4m					
945.5u	248.1m					
948.8u	248.9m					
929.1u	250.5m					
932.4u	249.6m					
916u	248.1m					
935.7u	247.9m					
961.9u	251m					
948.8u	251.3m					
955.4u	254.7m					
945.5u	255.3m					
948.8u	254.5m					
955.4u	252.4m					
961.9u	255.5m					
942.2u	250.5m					
939u	247.8m					
958.6u	247.3m					
961.9u	248.4m					
939u	248.7m					
916u	247.6m					
932.4u	247m					
935.7u	246.6m					
925.8u	246.6m					
893.1u	244.4m					
984.9u	242.4m					
932.4u	241.9m					
945.5u	245.3m					
942.2u	246.3m					
939u	248.5m					
948.8u	251.3m					
942.2u	252.1m					
935.7u	251.8m					
935.7u	255.2m					
948.8u	252m					
929.1u	250.1m					
922.6u	249.9m					
929.1u	250.9m					
899.6u	252.7m					
994.7u	253.3m					
912.7u	252.6m					
932.4u	251.8m					
925.8u	252.7m					
906.2u	250.5m					
883.2u	247.8m					
935.7u	245.9m					
948.8u	248.1m					
935.7u	246.5m					
929.1u	249.6m					
929.1u	250.6m					
939u	250.2m					
929.1u	247.6m					
932.4u	250.9m					
922.6u	249.1m					
935.7u	247.2m					
932.4u	246.2m					
935.7u	249.7m					
909.5u	251.4m					
912.7u	252.7m					
945.5u	252.5m					
922.6u	251.7m					
942.2u	253.3m					
899.6u	251.6m					
919.3u	249m					
896.3u	246.4m					
945.5u	248.7m					
925.8u	247.6m					
916u	249.9m					
925.8u	251m					
932.4u	250.8m					
935.7u	249.5m					
925.8u	252m					
916u	250.8m					
922.6u	249.2m					
935.7u	248.7m					
902.9u	251.2m					
912.7u	253.4m					
932.4u	254.8m					
925.8u	255m					
929.1u	255.3m					
889.8u	255.9m					
896.3u	254.1m					
906.2u	250m					
952.1u	248.5m					
896.3u	249.7m					
929.1u	247.4m					
922.6u	250.1m					
912.7u	250.6m					
912.7u	249.5m					
916u	247m					
922.6u	248.4m					
912.7u	247.5m					
912.7u	245.6m					
919.3u	245.3m					
922.6u	248m					
876.7u	251.3m					
883.2u	252.8m					
948.8u	253.9m					
883.2u	254.9m					
902.9u	256.5m					
919.3u	256m					
886.5u	253.1m					
886.5u	251.7m					
932.4u	254.1m					
896.3u	252.2m					
919.3u	254.2m					
922.6u	255.3m					
909.5u	253.6m					
909.5u	250.7m					
919.3u	254.1m					
909.5u	250.7m					
909.5u	247.4m					
899.6u	244.9m					
906.2u	247.2m					
939u	247.9m					
896.3u	248.7m					
925.8u	249.5m					
935.7u	251.2m					
932.4u	252.1m					
922.6u	251.7m					
948.8u	250m					
961.9u	249.1m					
906.2u	252.3m					
916u	252.6m					
889.8u	255.3m					
906.2u	257.4m					
912.7u	256.7m					
893.1u	254.7m					
896.3u	257.8m					
909.5u	254.8m					
902.9u	249.8m					
896.3u	248.7m					
893.1u	250.3m					
873.4u	249.9m					
909.5u	250.6m					
902.9u	251.2m					
876.7u	251.6m					
899.6u	250.5m					
876.7u	251.2m					
850.4u	249.5m					
919.3u	249.3m					
909.5u	250.1m					
883.2u	250.3m					
896.3u	254.7m					
889.8u	255.6m					
896.3u	255.3m					
889.8u	254.7m					
896.3u	258.4m					
893.1u	254.4m					
893.1u	251.5m					
899.6u	250.7m					
893.1u	252.7m					
909.5u	251.5m					
857u	253.2m					
916u	254.1m					
896.3u	252.8m					
850.4u	250.6m					
886.5u	252.3m					
935.7u	249.3m					
912.7u	248.2m					
883.2u	248.2m					
902.9u	249.9m					
889.8u	252.8m					
896.3u	255.3m					
889.8u	255.9m					
883.2u	256.7m					
883.2u	258.8m					
889.8u	257.6m					
889.8u	252.9m					
889.8u	254.4m					
886.5u	255.4m					
873.4u	253.9m					
935.7u	255.3m					
902.9u	254.9m					
866.8u	252m					
866.8u	251m					
876.7u	251.7m					
860.3u	248.9m					
925.8u	246.2m					
876.7u	246.6m					
857u	248.6m					
896.3u	250.5m					
873.4u	252m					
876.7u	253.2m					
879.9u	255.1m					
876.7u	256.3m					
889.8u	256.3m					
873.4u	252.8m					
873.4u	254.2m					
886.5u	255.7m					
879.9u	256.5m					
879.9u	259.7m					
863.5u	259.1m					
834u	257.5m					
830.7u	257.8m					
843.9u	257.5m					
879.9u	255.2m					
876.7u	249.1m					
899.6u	251m					
863.5u	251.4m					
870.1u	250.8m					
886.5u	252.7m					
876.7u	252.2m					
870.1u	249.7m					
870.1u	249.8m					
879.9u	250.3m					
873.4u	246.8m					
870.1u	248.1m					
876.7u	249.4m					
886.5u	251.5m					
906.2u	255.5m					
847.1u	256.8m					
886.5u	258.6m					
863.5u	259.9m					
827.5u	260.5m					
889.8u	258.5m					
899.6u	254.9m					
850.4u	257.5m					
857u	257m					
870.1u	257.3m					
860.3u	258m					
876.7u	257m					
860.3u	253.5m					
860.3u	255.3m					
866.8u	253.8m					
866.8u	250.5m					
857u	247.9m					
857u	250.1m					
840.6u	251.2m					
896.3u	253.4m					
889.8u	255.5m					
847.1u	256.1m					
830.7u	253.7m					
873.4u	253.5m					
879.9u	252.2m					
807.8u	247.2m					
889.8u	247.8m					
847.1u	249.5m					
860.3u	251.8m					
860.3u	253.7m					
853.7u	254.9m					
863.5u	253.5m					
853.7u	256.6m					
853.7u	256.9m					
857u	255.3m					
857u	253.7m					
850.4u	256.9m					
870.1u	256.7m					
870.1u	259.2m					
843.9u	260.5m					
843.9u	260.6m					
840.6u	258.6m					
863.5u	261.2m					
883.2u	258.5m					
860.3u	256.4m					
837.3u	255.8m					
873.4u	258.9m					
847.1u	259m					
850.4u	259.6m					
847.1u	260.4m					
847.1u	260.2m					
857u	257.7m					
843.9u	257m					
843.9u	250.5m					
850.4u	247.7m					
853.7u	245.4m					
840.6u	243.8m					
879.9u	247m					
866.8u	246.3m					
843.9u	245.9m					
873.4u	246.5m					
827.5u	251.5m					
853.7u	251.2m					
870.1u	250.9m					
873.4u	254.7m					
814.3u	259.1m					
843.9u	260.3m					
850.4u	264.1m					
837.3u	267.7m					
843.9u	266.4m					
837.3u	266.2m					
847.1u	267.2m					
840.6u	263.5m					
837.3u	258.7m					
840.6u	259.9m					
847.1u	260.1m					
820.9u	259.9m					
847.1u	259.8m					
847.1u	257.8m					
827.5u	255.3m					
807.8u	254.8m					
840.6u	252.7m					
827.5u	249m					
824.2u	248.3m					
847.1u	247.9m					
817.6u	248.5m					
847.1u	249.6m					
834u	250.9m					
837.3u	249.7m					
837.3u	251.6m					
830.7u	253.1m					
837.3u	252.5m					
837.3u	251.8m					
827.5u	257.7m					
830.7u	259.7m					
853.7u	263m					
814.3u	264.7m					
817.6u	265.3m					
804.5u	263.4m					
827.5u	264.6m					
817.6u	261.7m					
863.5u	258.2m					
837.3u	254.8m					
830.7u	256.5m					
830.7u	255.3m					
817.6u	257m					
834u	257.7m					
827.5u	257.6m					
817.6u	256.5m					
824.2u	259.5m					
827.5u	256.7m					
827.5u	255.3m					
827.5u	255.1m					
820.9u	258.5m					
797.9u	260.5m					
857u	259.9m					
781.5u	259.6m					
807.8u	258.5m					
827.5u	255.4m					
811.1u	253.3m					
771.7u	247.6m					
794.7u	248.7m					
840.6u	249.5m					
820.9u	249.7m					
820.9u	255.1m					
804.5u	255.7m					
827.5u	255.5m					
834u	257.6m					
814.3u	260.5m					
817.6u	258.4m					
827.5u	256.6m					
814.3u	260.5m					
814.3u	261.6m					
814.3u	262.2m					
791.4u	265.6m					
837.3u	267.1m					
824.2u	264m					
807.8u	265.4m					
811.1u	264.5m					
866.8u	261.5m					
784.8u	258m					
820.9u	259.4m					
824.2u	258.9m					
811.1u	259.1m					
817.6u	258.9m					
797.9u	258.2m					
814.3u	256.3m					
817.6u	256.7m					
804.5u	253.1m					
807.8u	251.5m					
811.1u	251.5m					
811.1u	253.1m					
804.5u	255.9m					
847.1u	257.7m					
784.8u	258.8m					
824.2u	259.4m					
781.5u	262m					
807.8u	262.8m					
804.5u	259.6m					
817.6u	260.8m					
807.8u	261.9m					
804.5u	261.9m					
814.3u	264.6m					
794.7u	263.4m					
804.5u	261.4m					
801.2u	260.9m					
811.1u	259.7m					
811.1u	256.7m					
801.2u	252.2m					
804.5u	254m					
814.3u	253.5m					
797.9u	253.1m					
765.1u	255.6m					
820.9u	256.8m					
771.7u	255.5m					
827.5u	257.6m					
791.4u	259.2m					
801.2u	257.1m					
771.7u	255.7m					
824.2u	259.8m					
797.9u	261.7m					
784.8u	264.1m					
797.9u	265.8m					
794.7u	267.5m					
801.2u	265.1m					
788.1u	265.9m					
797.9u	263.7m					
801.2u	261m					
791.4u	258.4m					
788.1u	259.5m					
814.3u	260.1m					
778.3u	259.5m					
817.6u	259m					
834u	258.6m					
830.7u	258.2m					
827.5u	258m					
824.2u	254.7m					
853.7u	254.3m					
778.3u	255.8m					
801.2u	256.6m					
771.7u	260.1m					
794.7u	260.8m					
797.9u	260.6m					
788.1u	261.9m					
788.1u	263.2m					
788.1u	263.3m					
788.1u	259.2m					
788.1u	261.5m					
784.8u	261.1m					
768.4u	261.4m					
784.8u	263.8m					
807.8u	263.5m					
761.9u	261.9m					
801.2u	262.2m					
781.5u	259.8m					
791.4u	256.9m					
794.7u	254.4m					
801.2u	256.9m					
775u	256.2m					
784.8u	258.4m					
778.3u	260m					
781.5u	260.8m					
797.9u	259.7m					
781.5u	263.8m					
775u	262.4m					
784.8u	260.9m					
781.5u	260.7m					
778.3u	264.9m					
797.9u	264.9m					
755.3u	265.5m					
784.8u	265.6m					
794.7u	263m					
748.7u	261.1m					
801.2u	261.6m					
797.9u	257.2m					
817.6u	253.9m					
745.5u	254.3m					
791.4u	255.2m					
768.4u	256.4m					
778.3u	258m					
778.3u	258.7m					
771.7u	260.9m					
784.8u	261.8m					
771.7u	261.8m					
768.4u	259.1m					
781.5u	261.8m					
771.7u	262.5m					
765.1u	264.8m					
781.5u	267.7m					
771.7u	268.1m					
778.3u	267.9m					
771.7u	268.7m					
752u	267.5m					
761.9u	264.1m					
791.4u	261.4m					
771.7u	260.8m					
732.3u	259.9m					
775u	261.7m					
758.6u	260.2m					
771.7u	257.8m					
768.4u	257.4m					
761.9u	258.2m					
775u	254.7m					
771.7u	253m					
755.3u	255.1m					
768.4u	256.7m					
771.7u	257.6m					
735.6u	262.5m					
755.3u	264.3m					
768.4u	264.3m					
732.3u	267m					
758.6u	268.3m					
768.4u	265.8m					
761.9u	263.1m					
771.7u	266.6m					
755.3u	265.1m					
745.5u	266.7m					
768.4u	267.8m					
765.1u	266.3m					
758.6u	263.3m					
752u	264.8m					
755.3u	261.8m					
758.6u	257.3m					
755.3u	256.5m					
752u	258m					
761.9u	258.2m					
784.8u	259.9m					
722.5u	260.4m					
765.1u	260.1m					
755.3u	260.2m					
758.6u	262.4m					
775u	259.5m					
775u	260.1m					
752u	261.9m					
738.9u	264.8m					
758.6u	266.5m					
738.9u	268m					
755.3u	268.4m					
748.7u	266.8m					
745.5u	267.3m					
745.5u	266.3m					
748.7u	261.5m					
755.3u	259.9m					
752u	260.5m					
742.2u	261m					
755.3u	261m					
778.3u	261m					
738.9u	261.2m					
748.7u	261.6m					
761.9u	262.4m					
758.6u	260.6m					
712.7u	260.3m					
752u	261.1m					
732.3u	263.6m					
745.5u	268.4m					
745.5u	268.8m					
738.9u	268.1m					
748.7u	268.3m					
738.9u	268.5m					
735.6u	266.7m					
745.5u	262.2m					
745.5u	262.2m					
745.5u	261m					
735.6u	261.2m					
745.5u	261.7m					
693u	260.7m					
788.1u	259.9m					
738.9u	260.6m					
742.2u	260.4m					
771.7u	258.7m					
781.5u	256.2m					
738.9u	260.1m					
725.8u	261.6m					
725.8u	264.9m					
742.2u	266.9m					
738.9u	268m					
725.8u	268.5m					
735.6u	271.4m					
742.2u	269.8m					
725.8u	266.6m					
732.3u	267m					
732.3u	266.9m					
735.6u	266.8m					
748.7u	269.6m					
752u	268.3m					
712.7u	264.6m					
742.2u	264.9m					
725.8u	264.1m					
732.3u	259.7m					
732.3u	255.5m					
752u	260.1m					
693u	258.3m					
725.8u	259.7m					
745.5u	261.4m					
725.8u	262.2m					
732.3u	261.6m					
722.5u	265.1m					
729.1u	265.4m					
735.6u	263.5m					
725.8u	264.2m					
722.5u	267.5m					
729.1u	268.7m					
715.9u	271.5m					
702.8u	272.7m					
732.3u	271m					
709.4u	270.7m					
742.2u	270.9m					
729.1u	267.8m					
706.1u	263.6m					
683.1u	264.5m					
738.9u	262.4m					
715.9u	261.9m					
725.8u	264.1m					
738.9u	263.8m					
722.5u	259.7m					
715.9u	262.4m					
725.8u	261m					
719.2u	258.5m					
719.2u	256.9m					
715.9u	263.1m					
715.9u	263.8m					
729.1u	267.1m					
722.5u	269.1m					
683.1u	269.8m					
755.3u	269.7m					
719.2u	273.4m					
722.5u	271m					
722.5u	267.2m					
719.2u	268.7m					
693u	268.2m					
722.5u	267.6m					
709.4u	268.7m					
712.7u	268m					
722.5u	263.9m					
709.4u	264.6m					
709.4u	262.5m					
715.9u	259.7m					
719.2u	257.6m					
709.4u	261.8m					
702.8u	261.4m					
699.5u	264.7m					
722.5u	267m					
673.3u	267.4m					
660.2u	266.7m					
683.1u	271.3m					
670u	268.2m					
676.6u	264.4m					
640.5u	266.3m					
709.4u	268.4m					
696.3u	268m					
722.5u	270m					
699.5u	269.8m					
699.5u	266.8m					
706.1u	267.9m					
706.1u	267m					
696.3u	264m					
702.8u	260.5m					
709.4u	263.8m					
702.8u	263.6m					
702.8u	264.8m					
689.7u	266.1m					
679.9u	266.6m					
715.9u	265.4m					
686.4u	269.1m					
709.4u	265.9m					
712.7u	263.2m					
656.9u	264.5m					
673.3u	267.2m					
712.7u	268.1m					
696.3u	271.6m					
702.8u	272m					
689.7u	269.2m					
693u	270.3m					
693u	269.8m					
696.3u	266.3m					
689.7u	262.7m					
696.3u	265.7m					
702.8u	264.4m					
696.3u	265.5m					
706.1u	266.4m					
663.5u	265.8m					
683.1u	264.2m					
732.3u	267.4m					
673.3u	264.7m					
676.6u	262.4m					
663.5u	263.2m					
706.1u	267m					
670u	268.4m					
699.5u	271.4m					
683.1u	273m					
689.7u	271.4m					
689.7u	271.7m					
689.7u	270.7m					
689.7u	267.1m					
689.7u	262.5m					
686.4u	263.7m					
679.9u	262.5m					
686.4u	264m					
656.9u	265.7m					
689.7u	265.4m					
712.7u	262.7m					
693u	266.7m					
693u	264.6m					
686.4u	261.8m					
660.2u	263.2m					
702.8u	267.5m					
709.4u	267.5m					
670u	271.4m					
699.5u	272.3m					
679.9u	272.3m					
683.1u	273.9m					
676.6u	275.6m					
679.9u	273.5m					
686.4u	269.9m					
683.1u	273.3m					
679.9u	273.1m					
679.9u	275.1m					
673.3u	275.4m					
663.5u	273.2m					
686.4u	271.6m					
699.5u	273.4m					
689.7u	268.2m					
670u	261.6m					
666.7u	261m					
650.3u	260m					
686.4u	257.5m					
679.9u	260.1m					
660.2u	261.1m					
676.6u	259.9m					
683.1u	261.5m					
673.3u	265.2m					
676.6u	263.8m					
676.6u	263.8m					
679.9u	272.1m					
673.3u	272.8m					
673.3u	277m					
653.6u	278.8m					
706.1u	278.5m					
656.9u	277.9m					
673.3u	280.3m					
683.1u	278.1m					
653.6u	272.5m					
640.5u	272.7m					
696.3u	271.4m					
683.1u	270.7m					
663.5u	271.6m					
670u	270.7m					
656.9u	268.2m					
676.6u	269.5m					
683.1u	267.7m					
663.5u	265.3m					
656.9u	263m					
676.6u	263.9m					
670u	261.6m					
666.7u	264.9m					
650.3u	266.2m					
637.2u	265.7m					
683.1u	265.7m					
686.4u	270.8m					
643.8u	269.6m					
650.3u	266.7m					
696.3u	270.9m					
630.7u	271.4m					
679.9u	273.4m					
666.7u	276m					
656.9u	274.8m					
663.5u	273.3m					
647.1u	273.9m					
660.2u	272.7m					
660.2u	269.7m					
653.6u	267.9m					
653.6u	268.3m					
670u	268.4m					
660.2u	271.2m					
647.1u	271.9m					
679.9u	272.5m					
643.8u	273.8m					
650.3u	274.3m					
643.8u	274.1m					
624.1u	271.3m					
643.8u	270.3m					
676.6u	269.9m					
640.5u	270.5m					
666.7u	270m					
653.6u	268.5m					
