Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
-320.5u	252.2m					
-317.2u	255.3m					
-336.9u	252.9m					
-313.9u	250.7m					
-307.3u	250.9m					
-300.8u	252.6m					
-294.2u	250.1m					
-277.8u	254.6m					
-297.5u	256.2m					
-281.1u	254.5m					
-290.9u	252.7m					
-277.8u	256.1m					
-284.4u	251.6m					
-277.8u	245.8m					
-271.3u	242.2m					
-264.7u	244.3m					
-264.7u	244.6m					
-258.1u	246.4m					
-251.6u	249.1m					
-261.4u	253.3m					
-222.1u	252.9m					
-231.9u	256.9m					
-235.2u	259.5m					
-218.8u	259.5m					
-222.1u	259.1m					
-218.8u	263m					
-228.6u	265.9m					
-212.2u	266.4m					
-218.8u	269.3m					
-205.7u	268.8m					
-212.2u	267.1m					
-205.7u	268.6m					
-205.7u	266.2m					
-195.8u	260.5m					
-182.7u	261.1m					
-189.3u	261.8m					
-186u	260.7m					
-182.7u	262.5m					
-166.3u	264.4m					
-169.6u	260.1m					
-163u	262.4m					
-159.7u	263.9m					
-163u	259.6m					
-159.7u	254.1m					
-149.9u	257.6m					
-146.6u	257.1m					
-140.1u	257.6m					
-140.1u	261.1m					
-140.1u	264.1m					
-140.1u	262.5m					
-127u	266.7m					
-130.2u	270.1m					
-117.1u	269.1m					
-120.4u	271.1m					
-110.6u	275.8m					
-113.8u	276m					
-100.7u	280.5m					
-104u	281.6m					
-84.3u	279.1m					
-90.9u	280.5m					
-87.6u	279.1m					
-81u	276.5m					
-81u	273.5m					
-74.5u	270.9m					
-74.5u	269.5m					
-71.2u	272.5m					
-64.6u	271.7m					
-61.4u	272m					
-58.1u	273.3m					
-51.5u	273.3m					
-41.7u	274.7m					
-48.2u	274.9m					
-41.7u	268.8m					
-38.4u	272.3m					
-31.8u	272.9m					
-25.3u	275m					
-25.3u	277.9m					
-18.7u	279.8m					
-18.7u	278.3m					
-8.9u	285.1m					
-5.6u	283.4m					
-5.6u	282.6m					
-2.3u	282.6m					
959.5n	283.1m					
959.5n	285.5m					
-2.3u	288.1m					
959.5n	287.3m					
959.5n	290.1m					
23.9u	286.4m					
30.5u	291.3m					
33.8u	289.4m					
33.8u	284.4m					
37u	285.5m					
50.2u	285.8m					
46.9u	288m					
56.7u	290.8m					
53.4u	291.1m					
50.2u	292.9m					
56.7u	291.7m					
69.8u	294.2m					
73.1u	293.5m					
69.8u	288.7m					
73.1u	293.7m					
83u	291.3m					
83u	294.8m					
92.8u	295.7m					
99.4u	296.5m					
99.4u	296.6m					
102.6u	296.1m					
105.9u	297.4m					
109.2u	295.6m					
112.5u	291.8m					
115.8u	294.3m					
128.9u	292.7m					
119u	297m					
125.6u	295.6m					
128.9u	298.8m					
142u	294.3m					
138.7u	297.3m					
155.1u	298.1m					
155.1u	295.1m					
155.1u	297m					
148.5u	298.8m					
164.9u	301m					
158.4u	304.8m					
168.2u	306.4m					
181.3u	307.7m					
171.5u	308.4m					
181.3u	311.9m					
184.6u	308.2m					
191.2u	307.3m					
194.5u	303.6m					
207.6u	306.8m					
197.7u	305.7m					
207.6u	309.1m					
207.6u	308.3m					
214.1u	308.2m					
217.4u	309.1m					
210.9u	310.3m					
220.7u	309.9m					
224u	305.8m					
237.1u	310.6m					
240.4u	308.4m					
243.7u	312.9m					
243.7u	312.5m					
250.2u	315.3m					
256.8u	313.4m					
253.5u	316.2m					
266.6u	313.9m					
266.6u	313.4m					
276.5u	307.2m					
269.9u	310.4m					
273.2u	311.6m					
263.3u	313.9m					
283u	314.3m					
306u	316.5m					
292.9u	315.4m					
292.9u	318.4m					
286.3u	318.6m					
319.1u	317.6m					
299.4u	316.2m					
315.8u	320m					
312.5u	321m					
315.8u	324.7m					
319.1u	325.8m					
328.9u	326.5m					
328.9u	323.2m					
338.8u	326.1m					
345.3u	323m					
351.9u	318.7m					
355.2u	318.8m					
345.3u	319.7m					
371.6u	320.5m					
388u	323m					
371.6u	324.3m					
371.6u	324.4m					
361.7u	325.7m					
365u	327m					
368.3u	326.1m					
391.2u	323.7m					
388u	324.6m					
401.1u	326.7m					
394.5u	327.8m					
401.1u	329.9m					
410.9u	330m					
407.6u	330m					
417.5u	329.9m					
420.8u	331m					
420.8u	329.1m					
427.3u	326.3m					
437.2u	327.1m					
401.1u	328.2m					
420.8u	329.4m					
433.9u	331.4m					
424u	332.1m					
433.9u	330.4m					
420.8u	332.3m					
470u	331.7m					
447u	330.5m					
479.8u	327.8m					
460.1u	330.3m					
466.7u	329.3m					
470u	333.5m					
483.1u	332.3m					
489.6u	335.4m					
489.6u	332.6m					
496.2u	336.3m					
496.2u	333.9m					
496.2u	333.5m					
496.2u	330.2m					
519.2u	334.1m					
532.3u	334.7m					
509.3u	338.1m					
525.7u	337.5m					
529u	336.4m					
535.6u	337.3m					
532.3u	337.2m					
548.7u	336.7m					
542.1u	330.4m					
542.1u	331.4m					
555.2u	330.5m					
552u	332.7m					
561.8u	335.2m					
561.8u	335.3m					
565.1u	334.2m					
568.4u	335.2m					
571.6u	336.2m					
578.2u	334.6m					
591.3u	332.8m					
558.5u	334.3m					
597.9u	336.1m					
614.3u	338.5m					
555.2u	340m					
604.4u	341.4m					
624.1u	340.3m					
640.5u	342.7m					
597.9u	339.1m					
624.1u	338.8m					
607.7u	330.2m					
617.6u	337.9m					
640.5u	332.4m					
630.7u	338.6m					
637.2u	336.8m					
637.2u	337.7m					
640.5u	337.1m					
650.3u	339m					
640.5u	338.6m					
660.2u	336.3m					
660.2u	335.2m					
683.1u	336.7m					
640.5u	337.6m					
666.7u	341.1m					
656.9u	340.2m					
673.3u	341.3m					
660.2u	337.5m					
699.5u	341.5m					
686.4u	338.4m					
679.9u	337m					
696.3u	331.6m					
702.8u	335.5m					
715.9u	335.5m					
706.1u	337.8m					
715.9u	339m					
715.9u	337.1m					
715.9u	338m					
729.1u	337.7m					
748.7u	337.2m					
712.7u	332.8m					
755.3u	334.1m					
732.3u	332m					
715.9u	337.6m					
729.1u	336.2m					
738.9u	338.1m					
784.8u	334.9m					
748.7u	336.6m					
781.5u	336.6m					
768.4u	335.5m					
771.7u	331.6m					
781.5u	333.4m					
791.4u	334.1m					
784.8u	336m					
788.1u	336.8m					
797.9u	337.5m					
804.5u	335m					
804.5u	337.9m					
811.1u	335.3m					
817.6u	333m					
827.5u	328.1m					
794.7u	331.4m					
830.7u	329.7m					
824.2u	333.2m					
817.6u	329.6m					
791.4u	330.6m					
857u	328.4m					
834u	330.6m					
847.1u	328.2m					
853.7u	326m					
850.4u	324.5m					
860.3u	327.3m					
857u	328.6m					
863.5u	330.8m					
866.8u	331.7m					
876.7u	331m					
883.2u	330.5m					
896.3u	330m					
879.9u	328.3m					
863.5u	322.4m					
902.9u	324.3m					
899.6u	322.1m					
939u	324.8m					
916u	323.1m					
932.4u	325m					
906.2u	321.3m					
916u	324.8m					
919.3u	321.5m					
929.1u	321m					
939u	315.6m					
932.4u	320m					
939u	318m					
942.2u	322.3m					
948.8u	319.7m					
955.4u	322.1m					
961.9u	318.7m					
952.1u	318.3m					
978.3u	315m					
994.7u	310.9m					
942.2u	307.8m					
994.7u	307.8m					
988.2u	308.7m					
1m	310.8m					
942.2u	312.2m					
1m	312.7m					
991.4u	313.7m					
1m	314.3m					
1m	314.2m					
1m	310.5m					
1m	309.8m					
1m	310.6m					
1m	312.3m					
1m	312.6m					
1m	312.3m					
1m	313.1m					
1m	310.5m					
1m	313.1m					
991.4u	310.8m					
1.1m	309.1m					
1.1m	307m					
1.1m	308.6m					
1.1m	306.1m					
1.1m	308.7m					
1.1m	306.9m					
1.1m	305.6m					
1.1m	304.1m					
1.1m	305.7m					
1.1m	306.2m					
1.1m	300.1m					
1.1m	306.9m					
1.1m	305m					
1.1m	312m					
1.1m	309.6m					
1.1m	313.9m					
1.1m	309.8m					
1.2m	312.3m					
1.2m	310.5m					
1.1m	308.2m					
1.2m	304.6m					
1.2m	305.6m					
1.2m	304.9m					
1.1m	305.9m					
1.2m	307.5m					
1.1m	306.2m					
1.2m	305.6m					
1.2m	305.1m					
1.1m	302.9m					
1.2m	299.6m					
1.2m	292.4m					
1.2m	292.2m					
1.2m	285.8m					
1.2m	290.2m					
1.2m	286.7m					
1.2m	286.6m					
1.2m	288.5m					
1.2m	289.3m					
1.2m	289.8m					
1.2m	288.8m					
1.2m	288.3m					
1.2m	292.7m					
1.2m	291.1m					
1.2m	296.2m					
1.2m	294.5m					
1.2m	292.6m					
1.2m	294.2m					
1.2m	291.6m					
1.2m	290.4m					
1.2m	285.7m					
1.2m	284.9m					
1.3m	286m					
1.3m	284.7m					
1.3m	287.1m					
1.2m	286.6m					
1.3m	282.3m					
1.3m	285.5m					
1.3m	281.5m					
1.3m	275m					
1.3m	271.4m					
1.3m	267.5m					
1.2m	266m					
1.3m	268.7m					
1.3m	268m					
1.3m	268.5m					
1.3m	268.4m					
1.3m	268.6m					
1.3m	269.3m					
1.3m	270m					
1.3m	265.7m					
1.3m	269.7m					
1.3m	270.8m					
1.3m	271.9m					
1.3m	273.7m					
1.3m	275.8m					
1.3m	272.3m					
1.4m	276.1m					
1.3m	273.1m					
1.4m	267.9m					
1.4m	267m					
1.4m	268m					
1.3m	265.7m					
1.4m	268.2m					
1.4m	266.2m					
1.4m	261.9m					
1.4m	261.1m					
1.4m	260.4m					
1.4m	253.7m					
1.4m	246.8m					
1.4m	245.6m					
1.4m	245.5m					
1.4m	244m					
1.4m	248.5m					
1.4m	251.6m					
1.4m	251.3m					
1.4m	251.9m					
1.5m	255.5m					
1.4m	256.7m					
1.5m	254.4m					
1.4m	257.2m					
1.4m	259.7m					
1.4m	260.1m					
1.4m	259.9m					
1.4m	262.5m					
1.5m	259.4m					
1.5m	258.1m					
1.5m	257.7m					
1.5m	255m					
1.5m	249m					
1.5m	249.4m					
1.5m	251m					
1.5m	251.9m					
1.5m	249.7m					
1.5m	249.3m					
1.5m	249.4m					
1.5m	249m					
1.5m	247.2m					
1.5m	243.7m					
1.6m	243.4m					
1.5m	243.1m					
1.5m	242.4m					
1.5m	246.2m					
1.5m	247.9m					
1.5m	245.5m					
1.5m	244.9m					
1.5m	247.9m					
1.5m	245.5m					
1.5m	241.3m					
1.5m	240.8m					
1.6m	243.3m					
1.5m	244.5m					
1.6m	243.4m					
1.6m	242.8m					
1.5m	242.5m					
1.6m	241.7m					
1.5m	239.6m					
1.6m	237.2m					
1.5m	235.3m					
1.6m	236m					
1.6m	235.2m					
1.6m	235.5m					
1.6m	239.2m					
1.6m	242.5m					
1.6m	241.2m					
1.6m	240.8m					
1.6m	243m					
1.6m	242.5m					
1.6m	239.2m					
1.6m	237.1m					
1.6m	237.2m					
1.6m	240.7m					
1.6m	238.7m					
1.7m	236.5m					
1.6m	234.2m					
1.7m	237.1m					
1.6m	234.6m					
1.7m	230.8m					
1.6m	226.2m					
1.7m	229.8m					
1.7m	230.9m					
1.7m	232.6m					
1.7m	233.5m					
1.7m	234.6m					
1.7m	235.9m					
1.7m	237.1m					
1.7m	236.1m					
1.7m	232.7m					
1.7m	233.4m					
1.7m	235.2m					
1.7m	234.6m					
1.8m	235.2m					
1.7m	235.8m					
1.7m	236.3m					
1.7m	234.8m					
1.7m	233.8m					
1.7m	232.1m					
1.7m	228.7m					
1.7m	228.7m					
1.7m	227.8m					
1.8m	227.2m					
1.8m	229.1m					
1.8m	229.4m					
1.8m	228.7m					
1.8m	227m					
1.8m	226.1m					
1.8m	224.8m					
1.8m	222.6m					
1.8m	225.9m					
1.7m	225.1m					
1.7m	226.2m					
1.8m	228.3m					
1.8m	229.7m					
1.8m	230m					
1.8m	229.8m					
1.8m	229.3m					
1.8m	226.8m					
1.8m	226.4m					
1.8m	226.9m					
1.8m	226.4m					
1.8m	227.2m					
1.8m	228.1m					
1.8m	227.8m					
1.8m	226.3m					
1.9m	225.9m					
1.9m	225.1m					
1.9m	220.8m					
1.9m	221.1m					
1.9m	221.7m					
1.9m	222.2m					
1.9m	223.7m					
1.9m	225.1m					
1.9m	226.4m					
1.9m	227m					
1.9m	227.1m					
1.9m	226.4m					
1.9m	220.8m					
1.9m	223.4m					
1.9m	224.6m					
1.9m	223.2m					
1.9m	222.4m					
1.9m	222.4m					
1.9m	222.7m					
1.9m	222.3m					
1.9m	221m					
1.9m	219.4m					
2m	214.2m					
1.9m	214.1m					
1.9m	215.8m					
2m	218.2m					
1.9m	219.8m					
2m	220.7m					
2m	219.4m					
2m	221.1m					
2m	222.7m					
2m	222.4m					
2m	219.3m					
2m	219.1m					
2m	220.3m					
2m	223.8m					
2m	224.3m					
2m	224.3m					
2m	221.3m					
2m	222m					
2m	221.5m					
2m	218.6m					
2m	216.6m					
2.1m	215.5m					
2m	215.4m					
2m	216.9m					
2m	217.5m					
2m	217m					
2m	215.7m					
2.1m	214.8m					
2m	214.2m					
2m	210.7m					
2.1m	211.4m					
2.1m	214m					
2.1m	215.1m					
2.1m	216.2m					
2.1m	217.1m					
2.1m	216.7m					
2.1m	218m					
2.1m	219.4m					
2.1m	217.4m					
2.1m	215.4m					
2.1m	213.7m					
2.1m	214.7m					
2.1m	216.2m					
2.1m	217.7m					
2.1m	217.9m					
2.1m	215.9m					
2.1m	214.5m					
2.1m	215.1m					
2.1m	212.7m					
2.1m	211m					
2.1m	210.8m					
2.1m	210.8m					
2.1m	211.8m					
2.1m	214m					
2.2m	214.7m					
2.2m	215.4m					
2.2m	216.1m					
2.2m	216m					
2.2m	214m					
2.2m	210.4m					
2.2m	212.1m					
2.2m	214m					
2.2m	216m					
2.2m	214.9m					
2.1m	212.9m					
2.2m	210.5m					
2.2m	211.9m					
2.2m	210.4m					
2.2m	207.7m					
2.2m	205.9m					
2.2m	205.4m					
2.2m	205.4m					
2.2m	207.8m					
2.2m	208.6m					
2.3m	209.3m					
2.2m	210.3m					
2.3m	211.2m					
2.2m	211.2m					
2.2m	209m					
2.3m	207.9m					
2.3m	210.8m					
2.3m	212.8m					
2.3m	214.5m					
2.3m	215.5m					
2.3m	213.9m					
2.3m	213m					
2.3m	213.3m					
2.3m	210.1m					
2.3m	208.3m					
2.3m	207.9m					
2.3m	207.3m					
2.3m	207m					
2.3m	207.7m					
2.3m	207.4m					
2.3m	207.1m					
2.3m	207.8m					
2.3m	206.6m					
2.4m	205m					
2.3m	202.4m					
2.3m	202.2m					
2.3m	203.1m					
2.4m	206.1m					
2.3m	207.2m					
2.4m	209.4m					
2.4m	208.5m					
2.4m	208.3m					
2.4m	208.5m					
2.4m	205.5m					
2.4m	203.3m					
2.4m	205.6m					
2.4m	207m					
2.4m	208.1m					
2.4m	209.3m					
2.4m	207.5m					
2.4m	206.3m					
2.4m	207.1m					
2.4m	206.1m					
2.4m	203.8m					
2.4m	202.4m					
2.4m	202.5m					
2.4m	202.8m					
2.4m	204.1m					
2.4m	204.7m					
2.4m	205m					
2.4m	206.7m					
2.4m	207.3m					
2.4m	206.6m					
2.4m	205.2m					
2.4m	203.4m					
2.5m	205.1m					
2.5m	206.8m					
2.5m	208.9m					
2.5m	208.6m					
2.5m	207m					
2.5m	205.2m					
2.5m	203.8m					
2.5m	202.3m					
2.5m	195.9m					
2.5m	196.3m					
2.5m	196.6m					
2.5m	199.2m					
2.5m	200m					
2.5m	200.3m					
2.5m	199.4m					
2.5m	199.6m					
2.5m	200.6m					
2.5m	199m					
2.5m	197.8m					
2.5m	202m					
2.5m	204.8m					
2.5m	206.6m					
2.5m	207.7m					
2.5m	206.8m					
2.5m	205.9m					
2.5m	207.3m					
2.6m	205.6m					
2.6m	201.6m					
2.6m	200.5m					
2.6m	200m					
2.6m	200m					
2.6m	200.4m					
2.6m	200.5m					
2.6m	198.8m					
2.6m	199.7m					
2.6m	201.1m					
2.6m	199m					
2.6m	198.3m					
2.6m	197.6m					
2.6m	198.2m					
2.6m	199.4m					
2.6m	201.9m					
2.6m	201.4m					
2.7m	201m					
2.6m	202.5m					
2.6m	202.2m					
2.7m	199.8m					
2.6m	197.7m					
2.6m	196.1m					
2.6m	197.8m					
2.7m	198.9m					
2.7m	199.7m					
2.7m	200m					
2.7m	200.1m					
2.7m	200.3m					
2.7m	199.6m					
2.7m	199.2m					
2.7m	194.2m					
2.7m	194.6m					
2.7m	195.9m					
2.7m	198.7m					
2.7m	198.9m					
2.7m	199.1m					
2.7m	199.6m					
2.7m	199.8m					
2.7m	199.3m					
2.7m	197.8m					
2.7m	195.5m					
2.8m	197.6m					
2.7m	199.9m					
2.7m	202.2m					
2.8m	202.5m					
2.7m	202.5m					
2.7m	201.7m					
2.7m	200.9m					
2.8m	200m					
2.8m	193.9m					
2.8m	192.5m					
2.8m	194m					
2.8m	194.8m					
2.7m	195.7m					
2.8m	194.8m					
2.8m	194.5m					
2.8m	194.2m					
2.8m	194.3m					
2.8m	193.6m					
2.8m	190.2m					
2.8m	192.7m					
2.8m	194.9m					
2.8m	198m					
2.8m	198.8m					
2.8m	200.5m					
2.8m	199.9m					
2.8m	199.6m					
2.8m	199.1m					
2.8m	197.4m					
2.8m	192.9m					
2.8m	194m					
2.8m	195m					
2.8m	195.9m					
2.8m	196.2m					
2.8m	196.4m					
2.9m	194.9m					
2.8m	194.2m					
2.9m	192.8m					
2.9m	189.3m					
2.9m	187.5m					
2.8m	190.5m					
2.9m	192.1m					
2.9m	194.9m					
2.9m	196.5m					
2.9m	197.2m					
2.9m	198m					
2.9m	197.9m					
2.9m	197.7m					
2.9m	194m					
2.9m	193.1m					
2.9m	195.4m					
2.9m	196.5m					
2.9m	197.8m					
3m	197.3m					
2.9m	196.6m					
3m	195.9m					
2.9m	194.8m					
2.9m	193.7m					
2.9m	188.1m					
2.9m	188.4m					
3m	190.3m					
3m	191.7m					
3m	192.3m					
2.9m	193.3m					
3m	193.2m					
3m	193m					
3m	193.1m					
3m	192.6m					
3m	190.1m					
3m	192.2m					
3m	193.9m					
3m	197.1m					
3m	197.2m					
3m	196.6m					
3m	195.9m					
3m	195.4m					
3m	191.3m					
3.1m	188.7m					
3m	183.2m					
3m	183.1m					
3m	182.9m					
3m	184.9m					
3m	185.9m					
3m	186.9m					
3.1m	188.4m					
3.1m	191m					
3.1m	191.3m					
3.1m	191.4m					
3.1m	191.9m					
3.1m	193.2m					
3.1m	195.2m					
3.1m	197.7m					
3.1m	198.5m					
3.1m	198.1m					
3.1m	199m					
3.1m	198.8m					
3.1m	194.9m					
3.1m	192.9m					
3.1m	190.3m					
3.1m	190.4m					
3.1m	190.5m					
3.1m	190.9m					
3.1m	190.8m					
3.1m	189.6m					
3.1m	190.2m					
3.1m	190.7m					
3.1m	188.2m					
3.1m	187.7m					
3.1m	188.2m					
3.1m	190.1m					
3.1m	191.9m					
3.2m	193.1m					
3.1m	193.1m					
3.1m	192.3m					
3.1m	193.1m					
3.2m	193.7m					
3.1m	188.8m					
3.2m	187.7m					
3.2m	186.3m					
3.2m	186.6m					
3.2m	186.8m					
3.2m	187.1m					
3.2m	186.7m					
3.2m	185.5m					
3.2m	187m					
3.2m	188m					
3.2m	185.8m					
3.2m	184.4m					
3.2m	186.9m					
3.3m	188.5m					
3.2m	191.9m					
3.2m	192.5m					
3.2m	192.8m					
3.2m	192.2m					
3.2m	192.3m					
3.3m	192.3m					
3.3m	188.8m					
3.3m	187.3m					
3.3m	189.4m					
3.2m	191.3m					
3.3m	194.5m					
3.3m	194.3m					
3.3m	194.2m					
3.3m	193.7m					
3.3m	193m					
3.3m	191.9m					
3.3m	187.6m					
3.3m	185.9m					
3.3m	186.2m					
3.3m	187.2m					
3.3m	188.7m					
3.3m	187.7m					
3.3m	187.4m					
3.4m	187.2m					
3.3m	187m					
3.3m	186.7m					
3.3m	186.5m					
3.3m	186.3m					
3.3m	187.8m					
3.3m	188.5m					
3.4m	189.8m					
3.4m	189m					
3.4m	188.1m					
3.4m	188.3m					
3.4m	187.5m					
3.4m	183.7m					
3.4m	184m					
3.4m	184.3m					
3.4m	185.7m					
3.4m	186.9m					
3.4m	189m					
3.4m	189m					
3.4m	187.6m					
3.4m	187.7m					
3.4m	187.8m					
3.4m	184.5m					
3.4m	184.7m					
3.4m	186.5m					
3.4m	188.2m					
3.4m	189.4m					
3.5m	191.5m					
3.5m	191.3m					
3.4m	190.3m					
3.4m	190.1m					
3.5m	190m					
3.5m	185m					
3.5m	184.3m					
3.5m	186.6m					
3.4m	187.5m					
3.4m	189.5m					
3.5m	189.6m					
3.5m	189.7m					
3.5m	189.3m					
3.5m	188.8m					
3.5m	187.8m					
3.5m	186m					
3.5m	185.2m					
3.5m	185.4m					
3.5m	186.5m					
3.5m	188m					
3.5m	187.2m					
3.5m	186.2m					
3.5m	185.7m					
3.5m	184.9m					
3.6m	179.5m					
3.6m	179.6m					
3.5m	179.6m					
3.6m	181.4m					
3.5m	183.4m					
3.6m	186.1m					
3.5m	186.9m					
3.6m	188m					
3.6m	188.9m					
3.6m	189.8m					
3.6m	184.6m					
3.5m	184m					
3.6m	185.6m					
3.6m	186.1m					
3.6m	187.8m					
3.6m	187.3m					
3.6m	186.9m					
3.6m	186.7m					
3.6m	186.2m					
3.6m	184.7m					
3.6m	182.5m					
3.6m	181m					
3.6m	182.2m					
3.6m	183m					
3.6m	187.6m					
3.7m	188.2m					
3.6m	189.3m					
3.6m	190.5m					
3.6m	191.3m					
3.6m	187.9m					
3.6m	187.4m					
3.6m	186.4m					
3.7m	187.2m					
3.7m	187.7m					
3.7m	187.8m					
3.7m	187m					
3.7m	185.6m					
3.7m	185.9m					
3.7m	186.4m					
3.7m	183m					
3.7m	181.5m					
3.7m	182.6m					
3.7m	184.2m					
3.7m	186.7m					
3.6m	188m					
3.7m	188.4m					
3.7m	187.4m					
3.7m	187.4m					
3.7m	187.8m					
3.7m	185.4m					
3.7m	182m					
3.7m	182.6m					
3.7m	183.1m					
3.7m	185.4m					
3.7m	185.1m					
3.7m	184.6m					
3.8m	184.4m					
3.7m	184.2m					
3.7m	183.3m					
3.8m	182.5m					
3.8m	179.1m					
3.7m	179.8m					
3.8m	180.6m					
3.8m	181.7m					
3.8m	182.8m					
3.8m	182.3m					
3.8m	182.6m					
3.8m	184.1m					
3.8m	182.3m					
3.8m	180.6m					
3.8m	181.5m					
3.8m	182.2m					
3.8m	185.2m					
3.8m	186.2m					
3.8m	188.2m					
3.8m	188.4m					
3.9m	188.5m					
3.8m	188.5m					
3.8m	187m					
3.8m	182.6m					
3.8m	182.9m					
3.8m	183.5m					
3.8m	184.8m					
3.9m	185.6m					
3.9m	184.8m					
3.9m	184.4m					
3.9m	183.7m					
3.9m	182.8m					
3.9m	181.2m					
3.9m	180.2m					
3.9m	179.8m					
3.9m	182m					
3.9m	182.8m					
3.9m	184.1m					
3.9m	184.4m					
3.9m	185m					
3.9m	185.7m					
3.9m	185.7m					
3.9m	180.8m					
3.9m	181.6m					
3.9m	182.8m					
3.9m	183.4m					
3.9m	184.1m					
4m	184.1m					
3.9m	183.9m					
3.9m	182.3m					
3.9m	182m					
3.9m	181.5m					
4m	179.8m					
4m	177.8m					
4m	180.2m					
4m	181.3m					
4m	184.2m					
4m	184.2m					
4m	184.1m					
4m	185m					
4m	185.8m					
4m	182.4m					
4m	181.9m					
4m	182.1m					
3.9m	183.2m					
4m	184.1m					
4m	184.7m					
4m	185.1m					
4m	183.4m					
4m	183.4m					
4m	184.1m					
4m	180.8m					
4m	178.5m					
4.1m	179.4m					
4m	179.9m					
4m	183.3m					
4m	183.5m					
4m	183.5m					
4m	182.8m					
4.1m	182.4m					
4.1m	181.5m					
4.1m	181.1m					
4.1m	178.2m					
4.1m	178.6m					
4.1m	179.3m					
4.1m	180.8m					
4.1m	183.3m					
4.1m	182.5m					
4.1m	182.4m					
4.1m	184.7m					
4.1m	182.9m					
4.1m	179.7m					
4.1m	180.1m					
4.1m	180.8m					
4.1m	182.5m					
4.1m	183.2m					
4.1m	183.8m					
4.1m	182.7m					
4.2m	181.2m					
4.2m	180.7m					
4.1m	179.9m					
4.1m	177.1m					
4.1m	176.2m					
4.2m	177.5m					
4.2m	178.5m					
4.2m	182.1m					
4.2m	182.8m					
4.2m	183.6m					
4.2m	185.8m					
4.2m	186m					
4.2m	182.6m					
4.2m	182.3m					
4.2m	182.6m					
4.2m	183.6m					
4.2m	184.5m					
4.2m	184.3m					
4.2m	183.7m					
4.3m	181.7m					
4.2m	181.5m					
4.2m	180.8m					
4.2m	177.1m					
4.2m	174.2m					
4.2m	175.7m					
4.3m	176.7m					
4.3m	180m					
4.2m	180.3m					
4.3m	180.3m					
4.2m	181m					
4.2m	182.6m					
4.3m	180.5m					
4.3m	179.3m					
4.3m	179m					
4.3m	179m					
4.3m	181.4m					
4.3m	182m					
4.3m	183.2m					
4.3m	182.1m					
4.3m	181.7m					
4.3m	182.5m					
4.3m	182.6m					
4.3m	177.1m					
4.3m	177.7m					
4.3m	178.5m					
4.3m	179.8m					
4.3m	181.6m					
4.3m	181.6m					
4.3m	181.6m					
4.3m	182m					
4.3m	181.1m					
4.4m	179.7m					
4.4m	179.1m					
4.3m	178.3m					
4.3m	179.9m					
4.3m	180.7m					
4.3m	182.8m					
4.4m	182.7m					
4.4m	182m					
4.4m	183m					
4.4m	184m					
4.4m	180.2m					
4.4m	179.4m					
4.4m	180.1m					
4.4m	180.3m					
4.4m	181m					
4.4m	180.9m					
4.4m	180.8m					
4.4m	179.3m					
4.4m	178.5m					
4.4m	176.3m					
4.4m	175.5m					
4.4m	173.7m					
4.4m	174.1m					
4.5m	175.4m					
4.5m	177.9m					
4.5m	179.5m					
4.5m	179.9m					
4.5m	180.1m					
4.4m	183.2m					
4.5m	182.1m					
4.5m	179.3m					
4.5m	180m					
4.5m	181.4m					
4.5m	182.5m					
4.5m	183m					
4.5m	182.4m					
4.5m	182.1m					
4.5m	181.4m					
4.5m	180.6m					
4.5m	179.1m					
4.5m	176.7m					
4.5m	175.6m					
4.5m	176.8m					
4.6m	177.4m					
4.6m	180m					
4.6m	180m					
4.6m	179.8m					
4.6m	181.3m					
4.6m	181.9m					
4.5m	178.5m					
4.6m	177.5m					
4.5m	178.9m					
4.5m	180.2m					
4.6m	182m					
4.5m	182.1m					
4.5m	182.2m					
4.6m	181m					
4.6m	180.4m					
4.6m	179.3m					
4.6m	178.7m					
4.6m	174.2m					
4.6m	174.6m					
4.6m	175m					
4.6m	177.1m					
4.6m	179.3m					
4.6m	178.1m					
4.6m	178.1m					
4.6m	179.2m					
4.6m	178.5m					
4.6m	175m					
4.6m	176.1m					
4.6m	177m					
4.6m	178.9m					
4.6m	180.5m					
4.6m	182.1m					
4.6m	182.3m					
4.7m	182.1m					
4.7m	181.9m					
4.6m	181.4m					
4.7m	179.6m					
4.6m	178.3m					
4.7m	179.3m					
4.7m	179.3m					
4.7m	180.9m					
4.7m	180.3m					
4.7m	178.5m					
4.7m	178.5m					
4.7m	178.5m					
4.7m	175m					
4.7m	173.1m					
4.7m	175m					
4.7m	175.1m					
4.7m	178.1m					
4.7m	178.8m					
4.7m	179.9m					
4.7m	181.5m					
4.7m	182.2m					
4.7m	181.3m					
4.7m	180.7m					
4.8m	177.5m					
4.8m	178.3m					
4.8m	179.3m					
4.8m	180m					
4.8m	180.8m					
4.7m	178.4m					
4.7m	177.7m					
4.8m	178.8m					
4.8m	178.5m					
4.8m	173.3m					
4.8m	173.4m					
4.8m	174.2m					
4.8m	175.5m					
4.8m	176.9m					
4.8m	178m					
4.8m	178.2m					
4.8m	179.4m					
4.8m	179.5m					
4.8m	178.5m					
4.8m	177.9m					
4.8m	177.2m					
4.8m	178.3m					
4.8m	179.3m					
4.8m	181.2m					
4.9m	181.1m					
4.8m	179.4m					
4.8m	179.5m					
4.8m	179.9m					
4.8m	176.9m					
4.9m	174.4m					
