Pressure (psi) - Plot 0	Flow (GPM) - Plot 0	Pressure (psi) - Plot 1	Flow (GPM) - Plot 1	Pressure (psi) - Plot 2	Flow (GPM) - Plot 2	
336.4	1.4					
335.8	1.4					
337.3	1.4					
337.3	1.4					
336.3	1.4					
337.9	1.4					
337.9	1.4					
337.6	1.4					
339	1.4					
338.5	1.4					
338.9	1.4					
339.2	1.4					
338.7	1.4					
340.2	1.4					
340.1	1.4					
340.5	1.4					
340.9	1.4					
339.8	1.4					
340.3	1.4					
340.7	1.4					
340	1.4					
341.3	1.4					
341.2	1.4					
340.5	1.4					
341.5	1.4					
340.9	1.4					
341.5	1.4					
342.3	1.4					
341.6	1.4					
342.1	1.4					
341.3	1.4					
340.9	1.4					
342	1.4					
341.7	1.4					
343	1.4					
343.7	1.4					
342.5	1.4					
343.7	1.4					
344	1.4					
343.6	1.4					
344.9	1.4					
344.6	1.4					
344.7	1.4					
344.6	1.4					
344.2	1.4					
345.5	1.4					
345.4	1.4					
345.7	1.4					
346.4	1.4					
345.5	1.4					
346.3	1.4					
346.7	1.4					
346	1.4					
347.5	1.4					
347.4	1.4					
346.7	1.4					
347.2	1.5					
346.7	1.5					
347.3	1.5					
347.6	1.5					
347.5	1.5					
347.9	1.5					
346.8	1.5					
346.8	1.5					
347.3	1.5					
346.5	1.5					
348.3	1.5					
348.1	1.5					
347	1.5					
347.6	1.5					
347.3	1.5					
347.7	1.5					
348.5	1.5					
348.4	1.5					
349	1.5					
348.5	1.5					
348.4	1.5					
349.6	1.5					
348.9	1.5					
350	1.5					
350.5	1.5					
349.2	1.5					
350.4	1.5					
350.4	1.5					
350.5	1.5					
351.5	1.5					
351.4	1.5					
351.8	1.5					
351.5	1.5					
350.9	1.5					
351.9	1.5					
351.3	1.5					
352.3	1.5					
352.8	1.5					
351.5	1.5					
352.4	1.5					
352.3	1.5					
351.9	1.5					
353.2	1.5					
352.8	1.5					
352.7	1.5					
352.5	1.5					
351.8	1.5					
353.3	1.5					
353	1.5					
353.7	1.5					
354.3	1.5					
352.8	1.5					
353.3	1.5					
353.3	1.5					
352.5	1.5					
353.8	1.5					
353.4	1.5					
353	1.5					
353.5	1.5					
352.7	1.5					
353.5	1.5					
353.4	1.5					
353.4	1.5					
354.1	1.5					
352.7	1.5					
352.9	1.5					
353.4	1.5					
352.9	1.5					
354.8	1.5					
355.2	1.5					
354.5	1.5					
355.3	1.5					
354.7	1.5					
355.9	1.5					
356.2	1.5					
356.1	1.5					
356.3	1.5					
355.5	1.5					
355.9	1.5					
356.3	1.5					
355.6	1.5					
357	1.5					
356.8	1.5					
356.2	1.5					
356.9	1.5					
356.4	1.5					
356.8	1.5					
357.3	1.5					
356.8	1.5					
357.3	1.5					
356.5	1.5					
356.4	1.5					
357.2	1.5					
356.5	1.5					
358.4	1.5					
358	1.5					
357.7	1.5					
358.5	1.5					
357.9	1.5					
358.2	1.5					
358.8	1.5					
358.6	1.5					
358.4	1.5					
357.6	1.5					
357.4	1.5					
357.7	1.5					
357	1.5					
358.6	1.5					
358.3	1.5					
357.1	1.5					
357.7	1.5					
357.1	1.5					
357.2	1.5					
357.8	1.5					
357	1.5					
357.4	1.5					
357	1.5					
357.2	1.5					
358.1	1.5					
357.4	1.5					
359.1	1.5					
358.7	1.5					
357.6	1.5					
358.3	1.5					
357.7	1.5					
358.1	1.5					
358.9	1.5					
358.6	1.5					
359	1.5					
358.6	1.5					
358.9	1.5					
359.6	1.5					
359.3	1.5					
360.8	1.5					
360.4	1.5					
359.6	1.5					
361	1.5					
360.7	1.5					
361.7	1.5					
363	1.5					
363.2	1.5					
364.1	1.5					
363.6	1.5					
364.4	1.5					
365.4	1.5					
365.1	1.5					
367.1	1.5					
366.5	1.5					
366.4	1.5					
367.6	1.5					
367.1	1.5					
368.4	1.5					
369.2	1.5					
369.1	1.5					
369.5	1.5					
368.9	1.5					
370.2	1.5					
370.2	1.5					
370.4	1.5					
371.9	1.5					
371.2	1.5					
371.5	1.5					
371.8	1.5					
371.4	1.5					
372.8	1.5					
373	1.5					
373.5	1.5					
373.7	1.5					
373.1	1.5					
374.3	1.5					
374.2	1.5					
374.9	1.5					
375.9	1.5					
374.6	1.5					
375.1	1.5					
374.5	1.5					
374.8	1.5					
375.7	1.5					
375.4	1.5					
376.2	1.5					
375.4	1.5					
375.4	1.5					
376.3	1.5					
375.6	1.5					
377.1	1.5					
377.4	1.5					
376.8	1.5					
377.6	1.5					
377.3	1.5					
378.3	1.5					
378.6	1.5					
378.8	1.5					
379.2	1.5					
378.1	1.5					
378.9	1.5					
379.1	1.5					
378.8	1.5					
380.2	1.5					
379.6	1.5					
379.5	1.5					
379.3	1.5					
378.9	1.5					
379.7	1.5					
379.3	1.5					
380.1	1.5					
379.3	1.5					
378.3	1.5					
379.2	1.5					
378.6	1.5					
378.8	1.5					
380	1.5					
379.7	1.5					
380.1	1.5					
379.6	1.5					
380.4	1.5					
380.4	1.5					
380.3	1.5					
382.2	1.5					
380.6	1.5					
380.3	1.5					
381.1	1.5					
380.2	1.5					
381.4	1.5					
381.9	1.5					
382.3	1.5					
382	1.5					
381.5	1.5					
382.8	1.5					
382.4	1.5					
383.1	1.5					
384.4	1.5					
383.2	1.5					
384.1	1.5					
383.7	1.5					
384.3	1.5					
384.7	1.5					
384.6	1.5					
385.5	1.5					
384.3	1.5					
384.2	1.5					
384.8	1.5					
383.6	1.5					
385	1.5					
384.5	1.5					
383.7	1.5					
383.9	1.5					
383.2	1.5					
383.9	1.5					
383.6	1.5					
384	1.5					
384.6	1.5					
382.9	1.5					
383.9	1.5					
383.6	1.5					
383.5	1.5					
384.7	1.5					
383.7	1.5					
384.1	1.5					
383.7	1.5					
383.6	1.5					
384.5	1.5					
383.8	1.5					
385.1	1.5					
384.2	1.5					
383.5	1.5					
384.2	1.5					
383.3	1.5					
384.3	1.5					
384.6	1.5					
384.1	1.5					
384.5	1.5					
383.6	1.5					
384.9	1.5					
384.9	1.5					
385.1	1.5					
386.3	1.5					
385	1.5					
385.5	1.5					
385.3	1.5					
385.3	1.5					
386.1	1.5					
386.1	1.5					
386.6	1.5					
385.7	1.5					
385.3	1.5					
386	1.5					
385.2	1.5					
386.4	1.5					
386.6	1.5					
385.6	1.5					
386.2	1.5					
385.3	1.5					
386.1	1.5					
385.9	1.5					
386.7	1.5					
387	1.5					
385.4	1.5					
386.4	1.5					
386.8	1.5					
386.9	1.5					
388.1	1.5					
387.8	1.5					
388.8	1.5					
388.8	1.5					
389.3	1.5					
390.4	1.5					
390	1.5					
391.9	1.5					
391.4	1.5					
391.4	1.5					
392.5	1.5					
391.8	1.6					
393.1	1.6					
393.4	1.6					
394.4	1.6					
394.6	1.6					
393.9	1.6					
395.4	1.6					
395	1.6					
395.6	1.6					
397	1.6					
396.4	1.6					
397.2	1.6					
396.7	1.6					
397.8	1.6					
397.8	1.6					
398.4	1.6					
399.8	1.6					
398.2	1.6					
399.2	1.6					
399.5	1.6					
399.5	1.6					
400.5	1.6					
400.4	1.6					
401.1	1.6					
400.4	1.6					
400.6	1.6					
401.6	1.6					
400.7	1.6					
402.5	1.6					
402.3	1.6					
401.7	1.6					
402.1	1.6					
401.3	1.6					
402.3	1.6					
402	1.6					
402.8	1.6					
403	1.6					
402	1.6					
403.1	1.6					
403.2	1.6					
404.2	1.6					
404.6	1.6					
404.3	1.6					
404.4	1.6					
403.7	1.6					
404.6	1.6					
404.3	1.6					
405	1.6					
405.8	1.6					
404.6	1.6					
405.3	1.6					
404.9	1.6					
405.8	1.6					
405.8	1.6					
406.3	1.6					
406.9	1.6					
405.4	1.6					
405.8	1.6					
405.5	1.6					
405.7	1.6					
406.6	1.6					
406.4	1.6					
406.7	1.6					
406.1	1.6					
406.1	1.6					
406.4	1.6					
405.7	1.6					
407.2	1.6					
406.4	1.6					
406.3	1.6					
406.5	1.6					
406.4	1.6					
407.4	1.6					
407.4	1.6					
408.6	1.6					
407.8	1.6					
407.3	1.6					
408	1.6					
407.3	1.6					
408.8	1.6					
408.8	1.6					
408.3	1.6					
408.1	1.6					
407.5	1.6					
408.6	1.6					
407.8	1.6					
409.2	1.6					
409.5	1.6					
408.2	1.6					
409	1.6					
408.1	1.6					
408.8	1.6					
408.3	1.6					
408.9	1.6					
408.9	1.6					
407.6	1.6					
408.5	1.6					
407.7	1.6					
407.6	1.6					
408.8	1.6					
408.1	1.6					
408.4	1.6					
407.6	1.6					
408.5	1.6					
408.8	1.6					
408.5	1.6					
410.1	1.6					
408.7	1.6					
409.2	1.6					
409.4	1.6					
409.1	1.6					
409.8	1.6					
409.3	1.6					
410.2	1.6					
409	1.6					
408.9	1.6					
409.9	1.6					
409.2	1.6					
410.6	1.6					
411	1.6					
411	1.6					
411.1	1.6					
410.7	1.6					
411.9	1.6					
411.2	1.6					
412.9	1.6					
412.6	1.6					
412.2	1.6					
412.6	1.6					
412.1	1.6					
413.2	1.6					
413.2	1.6					
413.9	1.6					
413.8	1.6					
413.3	1.6					
414.8	1.6					
414.3	1.6					
415.6	1.6					
415.9	1.6					
416.1	1.6					
416.2	1.6					
415.9	1.6					
417.4	1.6					
417	1.6					
418	1.6					
418.5	1.6					
417.8	1.6					
418.5	1.6					
418	1.6					
419.5	1.6					
419.5	1.6					
420.8	1.6					
421.2	1.6					
420.3	1.6					
421.6	1.6					
420.9	1.6					
421.8	1.6					
422.5	1.6					
422.5	1.6					
422.5	1.6					
421.9	1.6					
423.3	1.6					
422.4	1.6					
423.1	1.6					
423.8	1.6					
423.1	1.6					
423.7	1.6					
423.2	1.6					
424.6	1.6					
424.4	1.6					
425.2	1.6					
425.8	1.6					
424.4	1.6					
425.3	1.6					
424.2	1.6					
425	1.6					
425.2	1.6					
425.7	1.6					
425.6	1.6					
424.7	1.6					
426	1.6					
425.2	1.6					
425.9	1.6					
427	1.6					
426.6	1.6					
426.7	1.6					
425.7	1.6					
426.7	1.6					
426.1	1.6					
426.9	1.6					
427.7	1.6					
426.2	1.6					
426.9	1.6					
426.3	1.6					
427.4	1.6					
427	1.6					
427.6	1.6					
428	1.6					
426.5	1.6					
427.3	1.6					
426.9	1.6					
427.2	1.6					
427.7	1.6					
427.5	1.6					
427.5	1.6					
426.4	1.6					
427.4	1.6					
426.9	1.6					
427	1.6					
428.4	1.6					
427.3	1.6					
427.5	1.6					
426.7	1.6					
427.6	1.6					
426.9	1.6					
427.6	1.6					
428.5	1.6					
427	1.6					
427.6	1.6					
427.2	1.6					
427.9	1.6					
427.9	1.6					
428.4	1.6					
428.3	1.6					
427.1	1.6					
427.9	1.6					
427.4	1.6					
428.2	1.6					
428.9	1.6					
428.7	1.6					
428.7	1.6					
427.7	1.6					
428.7	1.6					
428.3	1.6					
428.9	1.6					
429.6	1.6					
429	1.6					
429.5	1.6					
428.6	1.6					
429.9	1.6					
429.3	1.6					
429.7	1.6					
429.8	1.6					
428.1	1.6					
429.1	1.6					
428.4	1.6					
429.3	1.6					
429.4	1.6					
429.7	1.6					
429.8	1.6					
428.5	1.6					
429.3	1.6					
428.4	1.6					
428.9	1.6					
429.5	1.6					
429.4	1.6					
429.6	1.6					
428.6	1.6					
429.7	1.6					
429	1.6					
430.1	1.6					
430.8	1.6					
429.6	1.6					
430.2	1.6					
429.3	1.6					
430.3	1.6					
430.2	1.6					
430.8	1.6					
431.2	1.6					
430.2	1.6					
430.7	1.6					
430.1	1.6					
431.1	1.6					
431.5	1.6					
431.8	1.6					
431.7	1.6					
430.5	1.6					
431.8	1.6					
431.2	1.6					
431.9	1.6					
432.9	1.6					
432.4	1.6					
432.7	1.6					
431.4	1.6					
432.4	1.6					
431.6	1.6					
432.4	1.6					
432.8	1.6					
431.6	1.6					
432.1	1.6					
431.4	1.6					
432.3	1.6					
432	1.6					
433	1.6					
433.2	1.6					
432.1	1.6					
433.2	1.6					
432.2	1.6					
433.2	1.6					
433.7	1.6					
433.8	1.6					
433.1	1.6					
432	1.6					
433.2	1.6					
432.2	1.6					
433.3	1.6					
433.8	1.6					
433.2	1.6					
433.2	1.6					
432.7	1.6					
433.9	1.6					
432.9	1.6					
434	1.6					
433.5	1.6					
432.7	1.6					
433	1.6					
433	1.6					
433.7	1.6					
433.2	1.6					
434.5	1.6					
434	1.6					
433.3	1.6					
433.9	1.6					
433.4	1.6					
434.3	1.6					
434.3	1.6					
435	1.6					
434.4	1.6					
434.4	1.6					
435.3	1.6					
434.6	1.6					
435.9	1.6					
435.7	1.6					
435.5	1.6					
435.5	1.6					
435.4	1.6					
436.3	1.6					
435.5	1.6					
437.6	1.6					
437.3	1.6					
437.4	1.6					
437.4	1.6					
437.4	1.6					
438.3	1.6					
438	1.6					
439.6	1.6					
438.2	1.6					
439	1.6					
439.7	1.6					
439.8	1.6					
440.6	1.6					
440.5	1.6					
441.4	1.6					
440.4	1.6					
441.3	1.6					
441.7	1.7					
441.4	1.7					
442.8	1.6					
442.1	1.7					
442.7	1.6					
441.9	1.7					
443	1.7					
443.7	1.7					
444	1.7					
445.6	1.7					
444.3	1.7					
444.8	1.7					
444.4	1.7					
445.6	1.7					
445.5	1.7					
445.9	1.7					
446.9	1.7					
445.5	1.7					
446	1.7					
445	1.7					
446.4	1.7					
446.3	1.7					
447	1.7					
446.9	1.7					
445.7	1.7					
446.6	1.7					
446.3	1.7					
447.1	1.7					
447.6	1.7					
447.8	1.7					
447.3	1.7					
447	1.7					
448	1.7					
446.8	1.7					
447.9	1.7					
447.9	1.7					
448	1.7					
446.9	1.7					
446.6	1.7					
447.4	1.7					
447.2	1.7					
449.1	1.7					
448.7	1.7					
448.5	1.7					
448	1.7					
447.8	1.7					
448.1	1.7					
447.8	1.7					
449.2	1.7					
447.4	1.7					
448.3	1.7					
448.1	1.7					
448.1	1.7					
448.8	1.7					
449.2	1.7					
450.3	1.7					
448.9	1.7					
449.6	1.7					
449	1.7					
449.1	1.7					
449.6	1.7					
450	1.7					
450.2	1.7					
448.7	1.7					
449.8	1.7					
449.1	1.7					
449.3	1.7					
449.4	1.7					
449.3	1.7					
449.1	1.7					
447.9	1.7					
448.9	1.7					
448.1	1.7					
449.3	1.7					
449.4	1.7					
448.6	1.7					
448.2	1.7					
447.3	1.7					
448.7	1.7					
447.8	1.7					
449.7	1.7					
449.2	1.7					
448.7	1.7					
449.1	1.7					
448.3	1.7					
449.3	1.7					
448.7	1.7					
450.3	1.7					
449.3	1.7					
449.6	1.7					
449.9	1.7					
449.5	1.7					
450.4	1.7					
450.3	1.7					
451.3	1.7					
449.9	1.7					
450.6	1.7					
451.2	1.7					
450.7	1.7					
451.9	1.7					
451.5	1.7					
451.7	1.7					
450.8	1.7					
451.3	1.7					
451.2	1.7					
450.9	1.7					
451.8	1.7					
450.7	1.7					
450.6	1.7					
449.3	1.7					
450	1.7					
449.6	1.7					
450.3	1.7					
450.7	1.7					
449.4	1.7					
449.4	1.7					
448.8	1.7					
449.6	1.7					
449.3	1.7					
450.3	1.7					
450.4	1.7					
449.6	1.7					
450.2	1.7					
449.4	1.7					
450.1	1.7					
450.3	1.7					
451.3	1.7					
450.3	1.7					
450.1	1.7					
450.9	1.7					
449.9	1.7					
450.9	1.7					
450.7	1.7					
451.1	1.7					
450.5	1.7					
450.6	1.7					
451.2	1.7					
451	1.7					
452.1	1.7					
451.2	1.7					
451.5	1.7					
450.5	1.7					
450.8	1.7					
450.9	1.7					
451.1	1.7					
452.5	1.7					
451	1.7					
451.4	1.7					
450.8	1.7					
451.6	1.7					
451.2	1.7					
452.1	1.7					
452.7	1.7					
451.4	1.7					
452.2	1.7					
451.6	1.7					
452.7	1.7					
452.2	1.7					
453.2	1.7					
452.5	1.7					
451.5	1.7					
452.3	1.7					
451.5	1.7					
452.4	1.7					
452.4	1.7					
453.3	1.7					
452.6	1.7					
452.6	1.7					
453.9	1.7					
453	1.7					
454.6	1.7					
454.1	1.7					
454.7	1.7					
453.7	1.7					
454.3	1.7					
454.8	1.7					
454.5	1.7					
456.2	1.7					
455.2	1.7					
455.8	1.7					
455.5	1.7					
456.4	1.7					
456.7	1.7					
457.4	1.7					
458.7	1.7					
457.4	1.7					
458.3	1.7					
457.8	1.7					
459.1	1.7					
459	1.7					
460	1.7					
460.3	1.7					
459.7	1.7					
460.6	1.7					
460.5	1.7					
461.3	1.7					
461.6	1.7					
463	1.7					
462.1	1.7					
462.5	1.7					
463	1.7					
462.8	1.7					
464.2	1.7					
463.9	1.7					
464	1.7					
463	1.7					
463.8	1.7					
463.8	1.7					
463.8	1.7					
465.2	1.7					
465.5	1.7					
465.8	1.7					
464.8	1.7					
466.3	1.7					
465.9	1.7					
467.6	1.7					
467.7	1.7					
467	1.7					
466.5	1.7					
466.2	1.7					
467.2	1.7					
466.9	1.7					
468.9	1.7					
467.9	1.7					
467.8	1.7					
467.7	1.7					
468.1	1.7					
468	1.7					
467.9	1.7					
469.8	1.7					
468.1	1.7					
468.5	1.7					
467.8	1.7					
468.8	1.7					
468.6	1.7					
469.5	1.7					
470	1.7					
468.4	1.7					
469.3	1.7					
468.8	1.7					
470	1.7					
469.8	1.7					
471	1.7					
470	1.7					
469.4	1.7					
469.9	1.7					
469.4	1.7					
470.4	1.7					
470.1	1.7					
471	1.7					
469.4	1.7					
470	1.7					
470.2	1.7					
469.7	1.7					
471.3	1.7					
470.9	1.7					
470.8	1.7					
469.5	1.7					
470.6	1.7					
469.6	1.7					
470.4	1.7					
471.4	1.7					
471.3	1.7					
471.3	1.7					
471.2	1.7					
472.1	1.7					
471.2	1.7					
472.5	1.7					
472.1	1.7					
471.9	1.7					
471.4	1.7					
471.6	1.7					
472.1	1.7					
471.9	1.7					
473.4	1.7					
472.6	1.7					
472.8	1.7					
471.7	1.7					
472.6	1.7					
472	1.7					
473	1.7					
473.7	1.7					
472.6	1.7					
473.1	1.7					
472.5	1.7					
473.7	1.7					
473.4	1.7					
475	1.7					
474.1	1.7					
473.3	1.7					
473.5	1.7					
473.4	1.7					
473.7	1.7					
473.6	1.7					
474.8	1.7					
473.4	1.7					
473.4	1.7					
472.8	1.7					
472.8	1.7					
473.5	1.7					
473.5	1.7					
473.5	1.7					
472.6	1.7					
473.6	1.7					
472.6	1.7					
473.6	1.7					
473.8	1.7					
474.2	1.7					
473.7	1.7					
473.1	1.7					
473.7	1.7					
473	1.7					
474.4	1.7					
473.6	1.7					
474.1	1.7					
472.8	1.7					
472.9	1.7					
473	1.7					
472.5	1.7					
473.6	1.7					
472.6	1.7					
472.9	1.7					
472.1	1.7					
473.1	1.7					
472.2	1.7					
473	1.7					
473.5	1.7					
472.6	1.7					
472.5	1.7					
471.7	1.7					
472.7	1.7					
471.6	1.7					
473.1	1.7					
472.6	1.7					
472.2	1.7					
472.3	1.7					
471.9	1.7					
472.9	1.7					
472.4	1.7					
473.4	1.7					
472	1.7					
472.7	1.7					
472.2	1.7					
472.4	1.7					
473.3	1.7					
474	1.7					
473.7	1.7					
472.5	1.7					
473.7	1.7					
473.4	1.7					
474.2	1.7					
474.4	1.7					
475.2	1.7					
474.3	1.7					
474.1	1.7					
474.9	1.7					
474.2	1.7					
475.1	1.7					
475	1.7					
475.3	1.7					
474.1	1.7					
474.5	1.7					
474.1	1.7					
474	1.7					
474.9	1.7					
474.7	1.7					
474.5	1.7					
473.4	1.7					
474.4	1.7					
473.4	1.7					
474	1.7					
474.4	1.7					
474.2	1.7					
473.4	1.7					
472.9	1.7					
473.8	1.7					
473.3	1.7					
474.7	1.7					
474.2	1.7					
473.8	1.7					
472.6	1.7					
473.3	1.7					
473.5	1.7					
473.5	1.7					
474.8	1.7					
473.8	1.7					
474.3	1.7					
473.4	1.7					
474.1	1.7					
473.8	1.7					
475	1.7					
475	1.7					
473.8	1.7					
474.1	1.7					
473.5	1.7					
474.3	1.7					
473.8	1.7					
475.3	1.7					
474.4	1.7					
474.1	1.7					
473.7	1.7					
473.6	1.7					
474.3	1.7					
474.2	1.7					
475.1	1.7					
473.5	1.7					
474.1	1.7					
473.1	1.7					
473.4	1.7					
473.8	1.7					
473.9	1.7					
473.7	1.7					
472.7	1.7					
473.4	1.7					
472.3	1.7					
473.3	1.7					
473.4	1.7					
473.7	1.7					
473.1	1.7					
472.5	1.7					
473.2	1.7					
472.2	1.7					
474.1	1.7					
474.1	1.7					
474.4	1.7					
473.5	1.7					
474.1	1.7					
473.5	1.7					
473	1.7					
474.2	1.7					
473.6	1.7					
473.4	1.7					
472.5	1.7					
473.4	1.7					
472.9	1.7					
473.3	1.7					
473.7	1.7					
473	1.7					
472.8	1.7					
471.9	1.7					
472.7	1.7					
472.2	1.7					
473.9	1.7					
473	1.7					
472.8	1.7					
472.8	1.7					
472.8	1.7					
473.1	1.7					
473.1	1.7					
473.6	1.7					
471.8	1.7					
472.6	1.7					
472.3	1.7					
473	1.7					
473.2	1.7					
474	1.7					
473.8	1.7					
472.7	1.7					
473.4	1.7					
472.9	1.7					
473.7	1.7					
473.2	1.7					
474.2	1.7					
472.8	1.7					
472.7	1.7					
472.8	1.7					
472.4	1.7					
473.1	1.7					
473.3	1.7					
474.1	1.7					
472.6	1.7					
473.8	1.7					
473.6	1.7					
473.6	1.7					
474.4	1.7					
474.2	1.7					
473.9	1.7					
472.9	1.7					
474.2	1.7					
472.9	1.7					
474.6	1.7					
474.6	1.7					
474.4	1.7					
473.8	1.7					
473.3	1.7					
473.9	1.7					
473.1	1.7					
474.9	1.7					
474.1	1.7					
474.3	1.7					
473.5	1.7					
474.2	1.7					
474.1	1.7					
474.3	1.7					
475	1.7					
473.5	1.7					
473.7	1.7					
472.7	1.7					
474	1.7					
473.2	1.7					
473.9	1.7					
473.8	1.7					
472.9	1.7					
473.3	1.7					
472.6	1.7					
473.6	1.7					
473.1	1.7					
474.5	1.7					
473.1	1.7					
472.8	1.7					
472.9	1.7					
472.6	1.7					
473.1	1.7					
473.1	1.7					
473.9	1.7					
472	1.7					
472.9	1.7					
472.4	1.7					
472.8	1.7					
473.2	1.7					
473.3	1.7					
473.1	1.7					
472	1.7					
473	1.7					
472.6	1.7					
473.3	1.7					
472.8	1.7					
473.2	1.7					
472.5	1.7					
472.1	1.7					
472.5	1.7					
472.2	1.7					
473.4	1.7					
473.2	1.7					
473.5	1.7					
472.8	1.7					
473.4	1.7					
473.1	1.7					
473.6	1.7					
474.6	1.7					
473.9	1.7					
474	1.7					
473.5	1.7					
474.6	1.7					
473.8	1.7					
475.3	1.7					
475.3	1.7					
474.8	1.7					
474.3	1.7					
474.3	1.7					
475.1	1.7					
474.7	1.7					
475.9	1.7					
474.5	1.7					
474.9	1.7					
474	1.7					
474.7	1.7					
474.4	1.7					
474.8	1.7					
475.6	1.7					
474	1.7					
475.1	1.7					
474.4	1.7					
475.7	1.7					
475.3	1.7					
476.5	1.7					
475.7	1.7					
475	1.7					
475.3	1.7					
474.7	1.7					
475.7	1.7					
475.7	1.7					
477.5	1.7					
475.8	1.7					
476.1	1.7					
476.2	1.7					
476.3	1.7					
477.1	1.7					
477.3	1.7					
477.8	1.7					
476.9	1.7					
478.6	1.7					
478.2	1.7					
479.6	1.7					
479.9	1.7					
480.2	1.7					
479.6	1.7					
479.5	1.7					
479.9	1.7					
479.6	1.7					
481	1.7					
480.8	1.7					
481.6	1.7					
480.6	1.7					
481.6	1.7					
481.8	1.7					
481.6	1.7					
483	1.7					
482.4	1.7					
482.5	1.7					
481.6	1.7					
482.7	1.7					
481.8	1.7					
483	1.7					
483.3	1.7					
483	1.7					
482.3	1.7					
482.7	1.7					
483.6	1.7					
483.5	1.7					
485.1	1.7					
484.4	1.7					
484.2	1.7					
483.1	1.7					
483.9	1.7					
483.6	1.7					
484.5	1.7					
485.4	1.7					
484.7	1.7					
484.9	1.7					
484.6	1.7					
485.2	1.7					
484.7	1.7					
486.9	1.7					
486.1	1.7					
486.2	1.7					
486	1.7					
487.3	1.7					
487.7	1.7					
488.7	1.7					
490	1.7					
489.2	1.7					
490.1	1.7					
489.4	1.7					
491.1	1.7					
490.6	1.7					
492.5	1.7					
491.9	1.7					
492.1	1.7					
492.1	1.7					
492.9	1.8					
493.9	1.8					
494.2	1.8					
495.5	1.8					
494.1	1.8					
495.1	1.8					
494	1.8					
495	1.8					
494.7	1.8					
496.5	1.8					
496.6	1.8					
496.1	1.8					
496.9	1.8					
496.7	1.8					
497.5	1.8					
497.4	1.8					
498.6	1.8					
496.7	1.8					
497.7	1.8					
497.4	1.8					
497.8	1.8					
497.6	1.8					
499.1	1.8					
499	1.8					
498.2	1.8					
498.7	1.8					
498.7	1.8					
499.6	1.8					
499.2	1.8					
500.5	1.8					
499.2	1.8					
500.7	1.8					
500.8	1.8					
501.9	1.8					
502.4	1.8					
503.6	1.8					
502.9	1.8					
502.1	1.8					
502.6	1.8					
502.2	1.8					
503.2	1.8					
502.9	1.8					
503.6	1.8					
502.2	1.8					
503.3	1.8					
503.4	1.8					
503.6	1.8					
503.9	1.8					
504.9	1.8					
504	1.8					
503.2	1.8					
503.9	1.8					
503.8	1.8					
504.1	1.8					
503.9	1.8					
504.9	1.8					
502.8	1.8					
503.3	1.8					
502.6	1.8					
502.8	1.8					
503.1	1.8					
504.3	1.8					
504	1.8					
503.2	1.8					
503.8	1.8					
503	1.8					
503.7	1.8					
504.1	1.8					
505.2	1.8					
503.2	1.8					
504.1	1.8					
504	1.8					
504.5	1.8					
504.6	1.8					
505.5	1.8					
504.9	1.8					
504.3	1.8					
505.1	1.8					
505.2	1.8					
506.4	1.8					
506.6	1.8					
507.6	1.8					
505.9	1.8					
507.1	1.8					
506.6	1.8					
506.9	1.8					
506.9	1.8					
507.8	1.8					
507.6	1.8					
507.1	1.8					
508.4	1.8					
508.6	1.8					
509.9	1.8					
509.5	1.8					
511.1	1.8					
509.3	1.8					
510.4	1.8					
510	1.8					
510.9	1.8					
511.1	1.8					
512.9	1.8					
512.6	1.8					
512.8	1.8					
513.9	1.8					
513.9	1.8					
515	1.8					
515.1	1.8					
516.3	1.8					
515.6	1.8					
516.2	1.8					
515.6	1.8					
516.6	1.8					
516.6	1.8					
518.5	1.8					
517.5	1.8					
517.8	1.8					
517.8	1.8					
518.4	1.8					
518.8	1.8					
519.6	1.8					
520.1	1.8					
518.7	1.8					
518.9	1.8					
518.8	1.8					
520.1	1.8					
520.1	1.8					
521.8	1.8					
520.4	1.8					
521.2	1.8					
520.6	1.8					
521.9	1.8					
521.9	1.8					
523.3	1.8					
522.8	1.8					
523.3	1.8					
524.1	1.8					
525.4	1.8					
526.1	1.8					
526.7	1.8					
527.6	1.8					
526.3	1.8					
527	1.8					
527.1	1.8					
528.5	1.8					
528.3	1.8					
530.5	1.8					
528.6	1.8					
529.4	1.8					
528.6	1.8					
529.9	1.8					
529.5	1.8					
531.3	1.8					
531.3	1.8					
530.7	1.8					
530.2	1.8					
530.6	1.8					
530.8	1.8					
530.9	1.8					
